ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Score-sum,Score-weightedAvg,Score-weightedStdDev,Q1.1_1_TEXT,Q1.1_2_TEXT,Q1.1_3_TEXT,Q1.1_4_TEXT,Q1.1_5_TEXT,Q1.1_6_TEXT,Q1.1_7_TEXT,Q1.2,Q1.3,Q1.4,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3,Q2.4,Q2.5,Q2.6,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8,Q2.9_1,Q2.10,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.6,Q3.7,Q3.8_1,Q3.8_2,Q3.8_3,Q3.8_4,Q3.9,Q3.10,Q4.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.3,Q4.4,Q4.5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.7,Q4.8,Q4.9,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3,Q5.4,Q5.5_1,Q5.5_2,Q5.5_3,Q5.5_4,Q5.6,Q5.7,Q5.8_1,Q5.8_2,Q5.8_3,Q5.8_4,Q5.9,Q5.10,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3,Q6.4,Q6.5,Q6.6_1,Q6.6_2,Q6.6_3,Q6.6_4,Q6.7,Q6.8,Q6.9,Q7.1,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.3,Q7.4,Q7.5_1,Q7.5_2,Q7.5_3,Q7.5_4,Q7.6,Q7.7,Q7.8_1,Q7.8_2,Q7.8_3,Q7.8_4,Q7.9,Q7.10,Q7.11_1,Q7.11_2,Q7.11_3,Q7.11_4,Q7.12,Q7.13,Q7.14_1,Q7.14_2,Q7.14_3,Q7.14_4,Q7.15,Q7.16,LocationLatitude,LocationLongitude,LocationAccuracy
R_5d3BUZuKfyQaVsB,Default Response Set,,2015-03-29 17:58:24,2015-03-29 18:03:23,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,4.565,4.565,7.471,1,1,1,Mostly Positive,,0,0,12.326,0,1,4,,1,5.568,14.885,17.212,2,1,"(1, 5)",9.768,9.768,11.29,1,1,Mostly Negative,8.706,10.613,15.916,2,1,6,1,5.497,8.406,17.804,2,1,"(3, 6)",,5.742,5.742,7.809,1,1,"(1, 3) and (2, 2)",,1,10.478,10.895,12.33,2,1,"(1, 5)",12.056,12.056,13.776,1,1,S,6.088,6.088,7.719,1,1,S and V,1,7.237,7.237,8.2,1,1,C and H,1,7.019,9.122,10.434,2,1,3,1,1,5.969,5.969,7.766,1,1,"(3, 9) and (6, 8)",6.767,6.767,8.854,1,1,"(4, 1) and (5, 13)",8.689,8.689,10.157,1,1,"C, S",9.104,9.104,11.494,1,1,T,5.184,7.34,8.489,3,1,6,,,-1
R_21b5ZkM961ZDOw9,Default Response Set,,2015-03-29 17:59:23,2015-03-29 18:07:03,,,,,1,0,11,1.0,0.0,Firefox,32.0,Ubuntu,1600x900,11.2.202,,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:32.0) Gecko/20100101 Firefox/32.0,1,1,1,1,9.637,19.639,21.341,3,1,1,Mostly Positive,,5.409,21.21,26.257,4,1,4,,1,8.932,12.054,12.768,3,1,"(4, 1)",6.412,15.914,17.183,5,1,Mostly Positive,2.526,17.359,18.817,3,1,7,1,11.259,12.348,14.463,2,1,"(3, 6)",,6.254,9.236,11.187,3,1,"(1, 3) and (2, 2)",,1,12.103,12.984,15.306,2,1,"(1, 5)",6.454,9.064,10.044,3,1,S,7.847,10.689,12.148,3,1,S and V,1,13.717,22.135,23.118,3,1,C and H,1,8.828,10.674,13.787,3,1,3,1,1,7.997,9.217,13.293,3,1,"(3, 9) and (6, 8)",14.671,31.846,32.587,5,1,"(1, 5) and (5, 13)",12.825,13.858,16.851,2,1,"C, K",15.346,20.871,22.341,3,1,L,13.131,15.552,16.976,3,1,6,,,-1
R_2cclDp2fTqro7df,Default Response Set,,2015-03-29 18:04:46,2015-03-29 18:11:29,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.102,CrOS x86_64 6680.78.0,1366x768,17.0.0,Browser,"Mozilla/5.0 (X11; CrOS x86_64 6680.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.102 Safari/537.36",1,1,1,1,8.259,8.259,14.315,1,1,1,<em>Unsure</em>,1,9.463,9.463,11.426,1,1,4,,1,10.675,10.675,14.641,1,1,"(4, 1)",6.68,6.68,8.272,1,1,Mostly Negative,12.951,15.464,16.883,2,1,8,1,5.682,5.682,9.688,1,1,"(3, 6)",,5.835,19.457,20.989,3,1,"(1, 3) and (2, 2)",,1,1.054,10.255,12.044,2,1,"(1, 5)",7.415,7.415,8.576,1,1,S,9.42,9.42,10.598,1,1,S and V,1,11.664,11.664,16.594,1,1,C and H,1,6.398,9.215,11.84,3,1,3,1,1,6.38,6.38,8.738,1,1,"(3, 9) and (6, 8)",7.984,7.984,9.501,1,1,"(4, 1) and (5, 13)",10.472,12.865,14.374,2,1,"C, K",11.765,11.765,12.962,1,1,L,8.138,11.612,13.746,3,1,6,,,-1
R_wN1ePDJXDNdACAx,Default Response Set,,2015-03-29 18:10:41,2015-03-29 18:16:19,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,5.795,5.795,7.935,1,1,1,Mostly Positive,,0,0,8.776,0,1,4,,1,7.584,7.584,9.953,1,1,"(5, 13)",4.921,4.921,6.76,1,1,Mostly Negative,8.293,11.077,11.9,2,1,7,1,8.532,8.532,10.059,1,1,"(3, 6)",,6.437,6.437,7.851,1,1,"(1, 3) and (2, 2)",,1,5.554,5.554,6.752,1,1,"(1, 5)",6.156,6.156,7.339,1,1,S,7.856,9.081,13.014,2,1,S and V,1,5.718,5.718,9.161,1,1,C and H,1,6.379,11.245,15.453,4,1,4,1,1,6.384,6.384,8.074,1,1,"(3, 9) and (6, 8)",6.839,8.282,8.868,2,1,"(4, 1) and (5, 13)",8.055,8.055,10.942,1,1,"C, K",8.927,8.927,10.652,1,1,L,6.034,7.988,9.043,2,1,9,,,-1
R_3JaaiJSSa4Dm0NF,Default Response Set,,2015-03-29 18:15:12,2015-03-29 18:22:36,,,,,1,0,7,1.0,0.0,Firefox,36.0,Windows NT 6.3,1366x768,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,15.014,46.182,50.631,3,1,1,Mostly Positive,,7.42,33.418,39.854,4,1,2,1,1,14.377,22.885,27.872,2,1,"(4, 1)",9.046,9.046,10.43,1,1,<em>Unsure</em>,10.604,12.723,14.131,2,1,6,1,15.854,15.854,18.159,1,1,"(3, 6)",,17.752,17.752,19.564,1,1,"(1, 3) and (2, 2)",,1,10.359,10.359,12.633,1,1,"(1, 5)",12.906,12.906,14.844,1,1,S,13.024,13.024,14.123,1,1,S and V,1,10.573,10.573,18.651,1,1,C and H,1,8.647,9.864,15.427,2,1,3,1,1,17.185,17.185,19.249,1,1,"(1, 7) and (3, 9)",13.635,13.635,15.533,1,1,"(4, 1) and (5, 13)",11.912,11.912,13.183,1,1,"C, S",11.785,11.785,13.244,1,1,T,10.775,12.718,14.965,2,1,6,,,-1
R_1NgMbUHC55zZBoM,Default Response Set,,2015-03-29 18:13:50,2015-03-29 18:22:53,,,,,1,0,7,1.0,0.0,Firefox,36.0,Windows NT 6.1,1366x768,17.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,7.187,10.271,11.29,3,1,1,Mostly Positive,,4.949,18.408,19.926,2,1,4,,1,10.481,17.06,18.823,5,1,"(5, 13)",17.09,19.343,20.203,3,1,Mostly Negative,2.746,11.651,12.902,4,1,5,1,20.977,32.61,33.995,7,1,"(3, 6)",,3.124,50.108,51.062,7,1,"(1, 3) and (2, 2)",,1,4.278,37.746,39.548,6,1,"(1, 5)",10.248,12.064,13.224,3,1,S,6.585,8.313,9.561,2,1,S and V,1,14.353,33.47,34.579,5,1,C and H,1,4.008,37.951,39.312,5,1,3,1,1,16.737,18.774,19.781,3,1,"(3, 9) and (6, 8)",10.428,12.974,13.881,3,1,"(4, 1) and (5, 13)",10.932,13.443,14.284,3,1,"C, K",8.01,11.155,12.446,3,1,L,6.792,13.481,14.675,4,1,6,,,-1
R_0wyw9DENUqY23SN,Default Response Set,,2015-03-29 18:26:53,2015-03-29 18:33:17,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1600x900,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,2.876,17.504,20.751,4,1,1,Mostly Positive,,0,0,13.662,0,1,3,1,1,9.071,9.071,10.539,1,1,"(5, 13)",2.158,2.158,3.66,1,1,Mostly Positive,6.362,13,14.42,2,1,6,1,19.64,19.64,21.027,1,1,"(3, 6)",,8.107,8.107,9.276,1,1,"(1, 3) and (2, 2)",,1,10.559,10.559,12.426,1,1,"(1, 5)",7.045,16.759,18.049,3,1,S,16.551,16.551,17.592,1,1,S and V,1,22.649,37.262,38.94,3,1,F and H,,7.352,8.43,9.743,2,1,4,1,1,10.89,10.89,12.628,1,1,"(3, 9) and (6, 8)",8.054,8.054,9.424,1,1,"(4, 1) and (5, 13)",5.744,5.744,6.678,1,1,"K, S",12.361,12.361,13.931,1,1,L,9.661,13.532,14.722,2,1,9,,,-1
R_9v5e8k0qqbfqEqF,Default Response Set,,2015-03-29 18:52:04,2015-03-29 18:59:08,,,,,1,0,7,1.0,0.0,MSIE,10.0,Windows NT 6.1,1093x614,-1,Browser,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; OfficeLiveConnector.1.3; OfficeLivePatch.0.0; MAAU; .NET4.0C; .NET4.0E; yie11),1,1,1,1,14.291,21.248,22.463,3,1,1,Mostly Negative,1,1.129,34.24400000000001,35.426,4,1,10,1,1,1.1,29.360000000000003,30.51,4,1,"(5, 13)",0.877,13.891,18.52,3,1,Mostly Positive,0.964,26.421,27.612,5,1,20,1,16.549,17.18,18.256,2,1,"(3, 6)",,2.935,15.563,17.051,3,1,"(0, 4) and (1, 3)",1,1,0.877,12.49,13.584,3,1,"(1, 5)",0.748,19.062,20.044,2,1,S,1.331,22.518,23.507,3,1,S and V,1,1.158,15.469,17.404,2,1,C and H,1,0.937,21.548000000000002,22.622,3,1,3,1,1,0.759,15.094000000000001,17.901,3,1,"(3, 9) and (6, 8)",1.002,22.101999999999997,22.527,6,1,"(4, 1) and (5, 13)",11.834,12.626,13.713,2,1,"C, S",0.759,29.23,30.108,3,1,O,12.246,28.605,29.661,5,1,8,,,-1
R_3GBOUtx4kfb2j70,Default Response Set,,2015-03-29 19:02:59,2015-03-29 19:09:23,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,14.868,57.562,59.054,5,1,1,Mostly Negative,1,14.614,14.614,18.1,1,1,5,1,1,36.325,36.325,38.199,1,1,"(1, 5)",12.499,12.499,13.821,1,1,<em>Unsure</em>,7.042,8.908,12.966,2,1,7,1,6.92,6.92,8.104,1,1,"(3, 6)",,13.729,21.09,22.213,2,1,"(0, 4) and (1, 3)",1,1,5.785,5.785,7.441,1,1,"(1, 5)",4.529,4.529,9.816,1,1,S,7.478,7.478,9.401,1,1,S and V,1,4.829,4.829,5.902,1,1,C and H,1,7.75,9.136,10.923,2,1,4,1,1,5.916,5.916,7.349,1,1,"(3, 9) and (6, 8)",6.195,6.195,7.219,1,1,"(4, 1) and (5, 13)",7.483,7.483,8.437,1,1,"C, K",11.288,11.288,12.312,1,1,O,12,29.336,51.847,3,1,8,,,-1
R_4OcLqYosLvs6qPf,Default Response Set,,2015-03-29 19:05:21,2015-03-29 19:12:17,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.104,Macintosh,1920x1200,17.0.0,Browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 Safari/537.36",1,1,1,1,12.715,12.715,13.648,1,1,1,Mostly Positive,,4.096,64.93,65.434,2,1,7,1,1,13.223,13.223,16.293,1,1,"(5, 13)",7.67,7.67,10.815,1,1,Mostly Negative,11.329,38.846,41.384,4,1,19,1,11.424,11.424,12.664,1,1,"(3, 6)",,5.463,5.463,7.955,1,1,"(1, 3) and (2, 2)",,1,8.575,8.575,9.847,1,1,"(1, 5)",6.97,6.97,8.346,1,1,S,5.16,5.16,6.193,1,1,S and V,1,6.081,30.89,43.584,4,1,C and H,1,19.753,19.753,23.546,1,1,4,1,1,5.676,5.676,7.269,1,1,"(3, 9) and (6, 8)",6.209,6.209,10.443,1,1,"(4, 1) and (5, 13)",7.462,7.462,9.304,1,1,"C, K",5.468,5.468,6.596,1,1,L,8.355,40.952,42.281,2,1,12,,,-1
R_b8COfAXS1BteOqJ,Default Response Set,,2015-03-29 19:07:22,2015-03-29 19:17:18,,,,,1,0,9,1.0,0.0,Safari iPad,8.0,iPad,768x1024,-1,,"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12D508 Safari/600.1.4",1,1,1,1,8.709,21.877,24.71,2,1,1,Mostly Positive,,0,0,10.165,0,1,5,1,1,14.207,21.308,25.377,2,1,"(4, 1)",5.11,5.11,7.575,1,1,Mostly Positive,19.586,19.586,22.725,1,1,8,1,7.023,7.023,9.009,1,1,"(3, 6)",,9.089,9.089,12.535,1,1,"(1, 3) and (2, 2)",,1,8.247,8.247,10.025,1,1,"(1, 5)",7.108,7.108,8.855,1,1,S,8.314,8.314,10.112,1,1,S and V,1,14.723,14.723,17.255,1,1,C and H,1,11.724,11.724,18.167,1,1,3,1,1,31.559,31.559,37.791,1,1,"(3, 9) and (6, 8)",9.375,9.375,11.226,1,1,"(4, 1) and (5, 13)",9.934,9.934,10.983,1,1,"C, K",14.484,14.484,15.367,1,1,L,15.887,15.887,18.576,1,1,4,,,-1
R_1obf4uJ1HYmmIYm,Default Response Set,,2015-03-29 19:28:38,2015-03-29 19:38:13,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,33.133,39.749,40.827,3,1,1,Mostly Positive,,0,0,14.481,0,1,4,,1,12.094,12.094,14.173,1,1,"(1, 5)",11.789,26.741,35.339,2,1,Mostly Positive,14.804,17.645,25.544,2,1,6,1,9.322,9.322,20.517,1,1,"(3, 6)",,23.133,23.133,32.25,1,1,"(1, 3) and (2, 2)",,1,15.971,15.971,18.556,1,1,"(1, 5)",8.63,8.63,10.09,1,1,S,8.857,8.857,11.397,1,1,S and V,1,15.751,43.119,60.971,2,1,C and H,1,24.848,69.113,70.461,8,1,3,1,1,12.965,12.965,15.497,1,1,"(3, 9) and (6, 8)",9.776,9.776,15.141,1,1,"(4, 1) and (5, 13)",19.155,19.155,25.367,1,1,"C, S",20.906,20.906,24.431,1,1,L,8.071,11.953,18.732,2,1,6,,,-1
R_ZjXdhq0TAtmnTsl,Default Response Set,,2015-03-29 19:40:03,2015-03-29 19:46:43,,,,,1,0,11,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,16.128,23.607,26.634,3,1,1,Mostly Positive,,5.617,15.312,31.721,2,1,4,,1,11.87,11.87,13.367,1,1,"(4, 1)",10.084,10.084,11.827,1,1,Mostly Positive,9.127,11.56,12.846,2,1,6,1,21.215,21.215,22.727,1,1,"(3, 6)",,7.169,7.169,9.345,1,1,"(1, 3) and (2, 2)",,1,23.689,23.689,24.881,1,1,"(1, 5)",7.381,7.381,8.861,1,1,S,13.026,13.026,14.45,1,1,S and V,1,14.587,14.587,35.65,1,1,C and H,1,11.114,13.1,13.946,3,1,3,1,1,9.157,9.157,10.348,1,1,"(3, 9) and (6, 8)",13.033,13.033,14.384,1,1,"(1, 5) and (5, 13)",4.988,4.988,5.907,1,1,"K, S",8.076,8.076,9.195,1,1,L,7.502,9.782,10.804,2,1,6,,,-1
R_1gcnwl0ZXdldp8B,Default Response Set,,2015-03-29 20:04:50,2015-03-29 20:21:21,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1280x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,14.55,111.054,120.905,3,1,1,Mostly Negative,1,16.2,113.479,119.518,2,1,4,,1,15.076,15.076,17.005,1,1,"(1, 5)",18.024,24.378,25.551,3,1,Mostly Positive,39.794,41.56,47.18,2,1,8,1,19.621,19.621,29.735,1,1,"(3, 6)",,8.163,8.163,12.599,1,1,"(1, 3) and (2, 2)",,1,16.485,21.97,44.772,2,1,"(1, 5)",8.968,40.418,41.855,2,1,S,5.782,5.782,6.905,1,1,S and V,1,8.804,8.804,37.072,1,1,C and H,1,30.752,48.641,49.762,4,1,4,1,1,9.242,9.242,10.437,1,1,"(3, 9) and (6, 8)",16.233,16.233,17.259,1,1,"(4, 1) and (5, 13)",12.882,12.882,14.785,1,1,<em>Unsure</em>,22.009,22.009,23.237,1,1,O,7.616,29.799,30.949,6,1,6,,,-1
R_2v9cmfAMYuCFfDI,Default Response Set,,2015-03-30 05:10:03,2015-03-30 05:24:49,,,,,1,0,3,1.0,0.0,Firefox,36.0,Windows NT 6.2,1366x768,11.6.602,Browser,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,2.051,69.342,73.548,10,1,1,Mostly Positive,,1.31,77.984,79.5,6,1,4,,1,3.488,15.588,16.722,4,1,"(5, 13)",5.625,10.045,11.083,4,1,Mostly Negative,2.362,62.122,63.506,11,1,5,1,9.851,56.077,57.181,10,1,"(0, 2)",1,2.478,10.88,12.045,5,1,"(0, 4) and (1, 3)",1,1,12.834,17.633,19.973,5,1,"(5, 13)",4.427,14.569,15.803,4,1,K,1.605,33.551,34.678,8,1,S and V,1,3.829,53.818,55.893,11,1,C and H,1,15.613,18.032,19.243,3,1,3,1,1,0.569,10.066,11.179,6,1,"(3, 9) and (6, 8)",1.751,76.871,77.913,11,1,"(4, 1) and (5, 13)",1.769,21.52,22.546,8,1,"C, S",13.246,53.436,54.609,7,1,L,1.235,13.916,15.254,4,1,6,,,-1
R_1prFk7Uq0tK4nbc,Default Response Set,,2015-03-30 05:46:29,2015-03-30 05:49:18,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.104,Macintosh,1280x800,16.0.0,Browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 Safari/537.36",1,1,1,1,0.966,6.294,7.676,4,1,1,Mostly Positive,,6.756,6.756,7.929,1,1,4,,1,4.409,4.738,5.624,2,1,"(4, 1)",3.375,4.383,5.301,3,1,Mostly Positive,6.984,6.984,8.64,1,1,7,1,0.711,3.765,4.675,4,1,"(3, 6)",,0.704,5.165,6.179,4,1,"(1, 3) and (2, 2)",,1,4.789,5.56,6.11,2,1,"(1, 5)",3.677,3.677,4.44,1,1,S,5.176,6.147,6.596,2,1,S and V,1,4.617,7.955,12.256,3,1,C and H,1,5.603,7.449,8.443,3,1,4,1,1,0.875,6.145,7.352,3,1,"(3, 9) and (6, 8)",4.589,6.45,7.569,4,1,"(4, 1) and (5, 13)",4.675,5.035,5.867,2,1,"C, K",4.277,4.959,6.642,2,1,T,7.325,12.656,12.887,6,1,11,,,-1
R_2fk6fWmvY16aqTx,Default Response Set,,2015-03-30 06:17:43,2015-03-30 06:24:28,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1600x900,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,6.183,6.183,8.066,1,1,1,Mostly Positive,,16.246,36.228,51.258,2,1,4,,1,8.402,8.402,10.439,1,1,"(5, 13)",7.885,7.885,9.336,1,1,Mostly Positive,8.898,11.058,12.514,2,1,6,1,8.151,8.151,9.46,1,1,"(3, 6)",,12.227,12.227,13.911,1,1,"(1, 3) and (2, 2)",,1,8.651,8.651,9.985,1,1,"(1, 5)",8.134,8.134,9.104,1,1,S,12.019,12.019,13.097,1,1,S and V,1,8.525,8.525,10.063,1,1,C and H,1,13.049,16.511,18.558,2,1,3,1,1,7.383,7.383,8.405,1,1,"(3, 9) and (6, 8)",6.783,6.783,8.077,1,1,"(4, 1) and (5, 13)",13.919,13.919,14.783,1,1,"C, S",9.976,9.976,11.024,1,1,T,12.193,13.806,14.852,2,1,6,,,-1
R_w5aqNT5HTZnJGsF,Default Response Set,,2015-03-30 06:36:43,2015-03-30 06:43:55,,,,,1,0,6,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,3.634,25.272,26.417,5,1,1,Mostly Negative,1,3.082,37.703,39.17,7,1,8,1,1,7.531,10.673,12.315,3,1,"(5, 13)",9.447,38.635,40.453,6,1,<em>Unsure</em>,5.085,22.566,23.873,4,1,13,1,6.59,8.886,9.965,3,1,"(3, 6)",,5.009,26.032,27.763,6,1,"(1, 3) and (2, 2)",,1,6.393,10.906,12.04,3,1,"(1, 5)",5.291,6.41,8.549,3,1,S,3.537,7.178,8.35,4,1,S and V,1,8.154,28.202,29.201,11,1,C and H,1,6.047,23.187,26.062,5,1,4,1,1,2.981,5.56,6.618,3,1,"(3, 9) and (6, 8)",8.519,11.584,12.616,3,1,"(4, 1) and (5, 13)",16.164,19.192,20.264,3,1,"C, S",3.897,8.749,10.107,4,1,L,4.949,9.605,12.379,3,1,5,,,-1
R_YSTJl0MPsU8paAF,Default Response Set,,2015-03-30 07:10:03,2015-03-30 07:15:33,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1152x864,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,8.085,8.085,9.206,1,1,1,Mostly Positive,,4.892,18.255,20.892,5,1,6,1,1,9.828,9.828,10.863,1,1,"(5, 13)",7.299,7.299,8.355,1,1,Mostly Negative,12.295,14.065,15.205,2,1,11,1,5.173,5.925,6.798,2,1,"(3, 6)",,9.154,22.041,25.626,5,1,"(1, 3) and (2, 2)",,1,6.453,6.453,7.938,1,1,"(1, 5)",6.482,6.482,7.787,1,1,S,8.727,8.727,10.301,1,1,S and V,1,6.967,21.916,23.153,8,1,C and F,1,7.681,9.086,10.004,2,1,3,1,1,5.333,5.333,6.535,1,1,"(3, 9) and (6, 8)",4.511,5.55,5.928,2,1,"(4, 1) and (5, 13)",6.186,6.186,7.384,1,1,"C, S",5.337,5.337,6.334,1,1,O,3.638,6.392,8.266,2,1,10,,,-1
R_1dN3OhtzAKl45Oq,Default Response Set,,2015-03-30 08:06:15,2015-03-30 08:12:05,,,,,1,0,9,1.0,0.0,Firefox,36.0,Windows NT 6.1,2560x1440,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,13.767,22.259,23.866,3,1,1,Mostly Positive,,0,0,15.339,0,1,8,1,1,9.872,27.247,28.555,2,1,"(1, 5)",19.68,19.68,20.492,1,1,Mostly Positive,14.097,16.373,17.143,2,1,12,1,15.735,16.665,19.865,2,1,"(3, 6)",,9.584,9.584,10.83,1,1,"(1, 3) and (2, 2)",,1,3.957,21.549,23.322,2,1,"(1, 5)",6.341,6.341,7.125,1,1,S,11.387,11.387,12.341,1,1,S and V,1,9.352,17.736,18.677,2,1,F and H,,10.487,14.213,15.078,2,1,3,1,1,16.664,16.664,17.715,1,1,"(3, 9) and (6, 8)",4.084,4.084,5.103,1,1,"(4, 1) and (5, 13)",7.192,7.192,8,1,1,"C, K",8.925,8.925,9.811,1,1,L,5.107,7.33,8.122,2,1,6,,,-1
R_3M3S455OkbsJGf9,Default Response Set,,2015-03-30 08:13:41,2015-03-30 08:18:58,,,,,1,0,9,1.0,0.0,Firefox,36.0,Windows NT 6.1,1366x768,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,5.778,5.778,8.014,1,1,1,Mostly Positive,,12.623,12.623,16.992,1,1,4,,1,5.752,5.752,8.643,1,1,"(5, 13)",10.643,10.643,15.222,1,1,Mostly Positive,12.862,15.4,18.533,2,1,6,1,7.967,7.967,10.086,1,1,"(3, 6)",,9.508,9.508,11.819,1,1,"(1, 3) and (2, 2)",,1,8.123,8.123,11.39,1,1,"(1, 5)",7.008,7.008,10.731,1,1,S,8.441,8.441,10.62,1,1,S and V,1,9.061,9.061,11.404,1,1,C and F,1,8.848,12.357,14.351,3,1,3,1,1,9.613,9.613,11.915,1,1,"(3, 9) and (6, 8)",8.682,8.682,10.772,1,1,"(4, 1) and (5, 13)",16.23,16.23,17.79,1,1,"K, S",9.076,9.076,11.509,1,1,L,9.113,11.056,13.297,2,1,6,,,-1
