ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Score-sum,Score-weightedAvg,Score-weightedStdDev,Q1.1_1_TEXT,Q1.1_2_TEXT,Q1.1_3_TEXT,Q1.1_4_TEXT,Q1.1_5_TEXT,Q1.1_6_TEXT,Q1.1_7_TEXT,Q1.2,Q1.3,Q1.4,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3,Q2.4,Q2.5,Q2.6,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8,Q2.9_1,Q2.10,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.6,Q3.7,Q3.8_1,Q3.8_2,Q3.8_3,Q3.8_4,Q3.9,Q3.10,Q4.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.3,Q4.4,Q4.5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.7,Q4.8,Q4.9,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3,Q5.4,Q5.5_1,Q5.5_2,Q5.5_3,Q5.5_4,Q5.6,Q5.7,Q5.8_1,Q5.8_2,Q5.8_3,Q5.8_4,Q5.9,Q5.10,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3,Q6.4,Q6.5,Q6.6_1,Q6.6_2,Q6.6_3,Q6.6_4,Q6.7,Q6.8,Q6.9,Q7.1,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.3,Q7.4,Q7.5_1,Q7.5_2,Q7.5_3,Q7.5_4,Q7.6,Q7.7,Q7.8_1,Q7.8_2,Q7.8_3,Q7.8_4,Q7.9,Q7.10,Q7.11_1,Q7.11_2,Q7.11_3,Q7.11_4,Q7.12,Q7.13,Q7.14_1,Q7.14_2,Q7.14_3,Q7.14_4,Q7.15,Q7.16,LocationLatitude,LocationLongitude,LocationAccuracy
R_xfvh8oC2Ead2P85,Default Response Set,,2015-03-29 17:46:25,2015-03-29 17:58:34,,,,,1,0,9,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,19.886,41.854,46.012,3,1,1,Mostly Positive,,18.347,100.5,103.826,9,1,2,1,1,18.386,18.386,19.778,1,1,"(5, 13)",26.99,26.99,28.083,1,1,Mostly Positive,31.959,31.959,36.585,1,1,9,1,19.307,19.307,21.852,1,1,"(3, 6)",,21.786,36.033,39.72,2,1,"(1, 3) and (2, 2)",,1,11.885,11.885,13.306,1,1,"(1, 5)",17.046,17.046,18.442,1,1,S,51.291,51.291,52.526,1,1,S and V,1,21.453,21.453,27.546,1,1,C and H,1,8.947,12.488,18.263,2,1,4,1,1,6.606,18.222,19.513,2,1,"(3, 9) and (6, 8)",39.582,65.95,69.342,4,1,"(1, 5) and (4, 1)",24.683,28.831,31.196,2,1,"C, K",21.56,23.778,27.442,2,1,O,4.387,26.85,28.442,5,1,11,,,-1
R_2QPtiqz6lvpshEC,Default Response Set,,2015-03-29 17:54:35,2015-03-29 17:58:47,,,,,1,0,6,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,7.018,7.018,8.256,1,1,1,Mostly Positive,,0,0,12.72,0,1,6,1,1,13.495,13.495,16.454,1,1,"(1, 5)",7.829,12.669,13.512,2,1,Mostly Positive,10.219,10.219,12.757,1,1,7,1,9.027,9.027,16.142,1,1,"(3, 0)",1,7.461,7.461,8.783,1,1,"(1, 3) and (2, 2)",,1,5.445,5.445,6.393,1,1,"(5, 13)",6.451,6.451,7.182,1,1,K,8.833,8.833,9.904,1,1,S and V,1,9.771,10.731,15.039,2,1,C and H,1,3.614,3.614,6.306,1,1,4,1,1,7.414,7.414,8.314,1,1,"(3, 9) and (6, 8)",4.025,4.025,5.7,1,1,"(4, 1) and (5, 13)",3.918,3.918,5.068,1,1,"C, S",4.316,4.316,5.615,1,1,T,8.571,8.571,10.75,1,1,12,,,-1
R_3qHD0hrlWxtB75e,Default Response Set,,2015-03-29 18:02:35,2015-03-29 18:08:25,,,,,1,0,4,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1600x900,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,26.243,38.251,39.443,2,1,1,Mostly Positive,,20.115,20.115,22.123,1,1,4,,1,4.171,5.406,6.27,3,1,"(4, 1)",12.283,12.283,13.001,1,1,Mostly Negative,7.414,8.664,9.249,2,1,5,1,1.23,7.99,10.365,3,1,"(3, 0)",1,22.455,27.265,28.232,3,1,"(0, 4) and (2, 2)",1,1,6.6,7.889,9.022,2,1,"(4, 1)",11.23,11.23,11.93,1,1,K,3.836,3.836,4.882,1,1,S and V,1,3.204,3.204,4.586,1,1,C and F,1,9.276,14.36,15.126,3,1,3,1,1,17.957,17.957,18.942,1,1,"(3, 9) and (6, 8)",4.393,4.393,5.348,1,1,"(4, 1) and (5, 13)",6.567,6.567,7.51,1,1,"C, S",17.797,17.797,18.494,1,1,T,6.723,7.942,8.617,2,1,4,,,-1
R_2OHoSra2rZOrDw3,Default Response Set,,2015-03-29 18:04:43,2015-03-29 18:14:38,,,,,1,0,12,1.0,0.0,Firefox,36.0,Windows NT 6.3,1525x858,16.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,9.455,22.085,23.797,2,1,1,Mostly Positive,,3.557,36.459,73.608,2,1,4,,1,11.114,18.055,21.646,3,1,"(4, 1)",9.64,11.827,13.976,2,1,Mostly Negative,18.895,21.854,24.062,2,1,7,1,7.449,7.449,11.897,1,1,"(3, 6)",,34.688,34.688,37.778,1,1,"(1, 3) and (2, 2)",,1,5.582,10.518,11.808,3,1,"(1, 5)",10.903,12.205,13.812,2,1,S,15.125,17.151,19.196,2,1,S and V,1,6.636,51.113,57.579,4,1,F and H,,7.315,10.815,14.823,3,1,4,1,1,18.578,20.026,21.364,2,1,"(3, 9) and (6, 8)",9.244,26.486,28.098,3,1,"(1, 5) and (5, 13)",4.842,11.217,17.486,3,1,"K, S",5.27,14.631,17.644,2,1,L,9.718,11.733,19.893,2,1,11,,,-1
R_2rSMGWOIWv7MBWY,Default Response Set,,2015-03-29 18:17:18,2015-03-29 18:33:31,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,25.955,62.294,63.637,4,1,1,Mostly Positive,,17.064,185.725,187.058,10,1,4,,1,13.217,16.086,17.45,3,1,"(5, 13)",14.142,15.406,16.5,2,1,Mostly Negative,6.98,15.89,17.933,4,1,9,1,22.132,23.874,25.5,2,1,"(3, 6)",,11.005,14.8,16.181,3,1,"(1, 3) and (2, 2)",,1,7.214,16.439,17.914,4,1,"(1, 5)",23.757,25.975,27.036,3,1,S,24.734,26.764,28.456,2,1,K and S,1,33.332,55.828,57.592,4,1,C and H,1,13.508,49.262,57.312,4,1,4,1,1,29.181,31.071,32.179,2,1,"(3, 9) and (6, 8)",13.116,15.514,17.581,3,1,"(4, 1) and (5, 13)",7.122,29.079,30.125,5,1,"C, S",10.242,13.612,14.805,3,1,O,7.141,28.78,63.33,5,1,12,,,-1
R_23gmqr83e4LbSkw,Default Response Set,,2015-03-29 18:33:00,2015-03-29 18:41:25,,,,,1,0,6,1.0,0.0,Mozilla,5.0,Windows NT 6.1,1536x864,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; BRI/1; MDDC; AskTbOVO2/5.15.15.35882; BRI/2; rv:11.0) like Gecko,1,1,1,1,6.463,6.463,9.282,1,1,1,Mostly Positive,,0,0,80.69,0,1,8,1,1,14.899,14.899,16.969,1,1,"(5, 13)",15.788,15.788,17.187,1,1,Mostly Positive,7.066,24.012,26.086,4,1,10,1,2.081,25.496,26.511,3,1,"(3, 6)",,24.945,24.945,32.758,1,1,"(1, 3) and (2, 2)",,1,5.945,5.945,6.904,1,1,"(5, 13)",11.531,11.531,12.648,1,1,K,6.972,6.972,8.32,1,1,K and S,1,14.383,14.383,16.228,1,1,C and H,1,12.727,23.89,25.11,5,1,4,1,1,11.676,11.676,12.626,1,1,"(1, 7) and (3, 9)",10.588,10.588,12.05,1,1,"(4, 1) and (5, 13)",14.594,14.594,16.728,1,1,"K, S",8.626,8.626,10.076,1,1,O,8.418,10.983,12.701,3,1,11,,,-1
R_0ML0Bh2bADeSKE9,Default Response Set,,2015-03-29 18:46:37,2015-03-29 18:52:04,,,,,1,0,6,1.0,0.0,Firefox,36.0,Windows NT 6.1,1600x900,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,10.775,30.055,30.845,2,1,1,Mostly Positive,,3.107,57.319,58.758,2,1,4,,1,10.302,10.302,11.306,1,1,"(4, 1)",5.948,12.299,20.274,2,1,Mostly Negative,3.199,11.239,12.535,4,1,8,1,7.847,7.847,13.536,1,1,"(3, 0)",1,9.004,9.004,11.451,1,1,"(1, 3) and (2, 2)",,1,15.785,15.785,16.757,1,1,"(1, 5)",9.802,9.802,10.497,1,1,S,3.867,3.867,8.107,1,1,S and V,1,19.874,19.874,21.339,1,1,<em>Unsure</em>,1,6.006,7.182,11.23,2,1,4,1,1,10.365,12.093,12.735,2,1,"(1, 7) and (6, 8)",9.392,9.392,14.044,1,1,"(4, 1) and (5, 13)",10.298,10.298,10.937,1,1,<em>Unsure</em>,7.413,7.413,9.366,1,1,L,7.589,8.861,9.521,3,1,11,,,-1
R_3Gfxp6VV9NqcDaW,Default Response Set,,2015-03-29 19:21:38,2015-03-29 19:29:46,,,,,1,0,6,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1680x1050,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,11.521,11.521,13.19,1,1,1,Mostly Positive,,0,0,8.183,0,1,5,1,1,16.245,16.245,18.517,1,1,"(5, 13)",11.427,11.427,13.16,1,1,Mostly Negative,6.409,13.045,14.577,2,1,6,1,8.012,8.012,10.164,1,1,"(0, 2)",1,18.726,18.726,22.442,1,1,"(1, 3) and (2, 2)",,1,16.493,16.493,18.155,1,1,"(1, 5)",7.525,7.525,9.415,1,1,K,30.461,30.461,31.512,1,1,K and V,1,24.714,54.753,56.869,2,1,F and H,,15.178,17.757,19.283,2,1,3,1,1,21.682,21.682,23.866,1,1,"(1, 7) and (3, 9)",15.528,15.528,17.257,1,1,"(1, 5) and (5, 13)",4.043,27.737,29.296,2,1,"C, S",9.906,9.906,11.338,1,1,O,26.735,59.754,62.452,2,1,7,,,-1
R_0MUR73qODNZ8ITf,Default Response Set,,2015-03-29 19:32:10,2015-03-29 19:41:18,,,,,1,0,5,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1440x900,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,2.264,11.768,12.596,3,1,1,Mostly Positive,,0,0,11.963,0,1,5,1,1,5.818,5.818,7.041,1,1,"(4, 1)",4,4,5.674,1,1,Mostly Negative,7.182,9.057,10.273,2,1,12,1,8.664,18.234,19.797,4,1,"(3, 0)",1,17.719,17.719,20.128,1,1,"(0, 4) and (2, 2)",1,1,8.323,8.323,9.921,1,1,"(1, 5)",2.983,2.983,4.434,1,1,C,8.224,8.224,9.528,1,1,S and V,1,6.819,7.923,10.322,2,1,F and H,,4.371,7.507,9.93,2,1,4,1,1,4.426,4.426,5.609,1,1,"(1, 7) and (3, 9)",10.939,10.939,12.452,1,1,"(1, 5) and (4, 1)",6.54,6.54,7.526,1,1,"C, S",6.081,6.081,7.775,1,1,L,8.853,12.024,12.861,2,1,7,,,-1
R_YVo61hebwYUGqI1,Default Response Set,,2015-03-29 19:52:06,2015-03-29 19:57:32,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,13.674,13.674,17.078,1,1,1,Mostly Positive,,7.149,7.149,10.896,1,1,7,1,1,5.724,5.724,7.099,1,1,"(5, 13)",6.604,6.604,8.35,1,1,Mostly Positive,7.136,9.227,10.832,2,1,7,1,4.453,4.453,6.898,1,1,"(3, 6)",,4.867,4.867,8.254,1,1,<em>Unsure</em>,1,1,18.836,18.836,20.149,1,1,"(5, 13)",10.107,10.107,11.253,1,1,S,16.288,17.984,18.658,2,1,K and S,1,4.153,6.601,19.668,2,1,C and H,1,10.629,12.044,16.682,2,1,4,1,1,19.619,19.619,20.955,1,1,"(3, 9) and (6, 8)",8.928,8.928,10.542,1,1,"(4, 1) and (5, 13)",16.689,16.689,18.561,1,1,"C, S",13.114,13.114,15.163,1,1,O,9.95,11.977,14.114,2,1,11,,,-1
R_2e9EnzhNtkYiBeB,Default Response Set,,2015-03-29 20:14:11,2015-03-29 20:21:01,,,,,1,0,8,1.0,0.0,Firefox,31.9,Windows NT 6.3,1920x1080,17.0.0,Browser,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:25.3) Gecko/20150323 Firefox/31.9 PaleMoon/25.3.1,1,1,1,1,33.244,33.244,36.191,1,1,1,Mostly Positive,,95.981,95.981,103.509,1,1,4,,1,15.685,15.685,17.346,1,1,"(1, 5)",11.261,11.261,13.232,1,1,Mostly Positive,10.144,22.645,23.819,2,1,11,1,9.952,9.952,14.071,1,1,"(3, 0)",1,8.564,8.564,10.503,1,1,"(1, 3) and (2, 2)",,1,14.656,14.656,16.161,1,1,"(1, 5)",7.872,7.872,12.11,1,1,S,8.139,8.139,9.376,1,1,S and V,1,17.3,17.3,19.321,1,1,F and H,,6.32,8.127,10.243,2,1,4,1,1,11.035,11.035,12.882,1,1,"(3, 9) and (6, 8)",6.435,6.435,8.179,1,1,"(4, 1) and (5, 13)",8.437,8.437,9.937,1,1,"C, K",8.039,8.039,9.484,1,1,T,7.341,8.957,10.33,2,1,11,,,-1
R_2q4o3EXZAPF9zPm,Default Response Set,,2015-03-29 20:38:30,2015-03-29 20:56:18,,,,,1,0,9,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1360x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,7.473,85.823,93.16,11,1,1,Mostly Positive,,5.172,57.693,59.265,6,1,2,1,1,1.944,29.794,30.743,9,1,<em>Unsure</em>,6.436,28.158,29.578,6,1,Mostly Positive,2.861,13.003,14.851,9,1,4,1,18.734,22.21,23.474,3,1,"(3, 6)",,8.812,18.413,21.08,3,1,"(1, 3) and (2, 2)",,1,11.389,66.601,68.053,5,1,"(1, 5)",3.86,41.523,43.775,6,1,S,5.652,77.267,77.887,9,1,S and V,1,11.501,68.889,72.353,11,1,C and H,1,5.293,25.983,30.516,4,1,4,1,1,5.465,36.219,37.392,4,1,"(3, 9) and (6, 8)",15.684,19.232,20.316,3,1,"(4, 1) and (5, 13)",0.113,19.198,20.426,4,1,"C, S",9.833,19.658,20.786,4,1,O,6.053,22.226,25.054,5,1,11,,,-1
R_2V90gRcwgWnnF1X,Default Response Set,,2015-03-30 04:48:19,2015-03-30 04:53:41,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,10.497,10.497,12.731,1,1,1,Mostly Positive,,8.739,34.808,47.297,4,1,4,,1,8.8,8.8,12.863,1,1,"(5, 13)",11.365,11.365,12.207,1,1,Mostly Positive,14.926,14.926,16.706,1,1,7,1,5.75,5.75,6.959,1,1,"(3, 6)",,16.445,16.445,17.428,1,1,"(0, 4) and (2, 2)",1,1,7.549,7.549,8.502,1,1,"(1, 5)",14.737,14.737,15.593,1,1,S,16.558,16.558,17.43,1,1,K and S,1,6.917,6.917,8.185,1,1,C and H,1,6.198,6.198,8.326,1,1,4,1,1,7.987,7.987,8.905,1,1,"(3, 9) and (6, 8)",5.149,5.149,6.047,1,1,"(4, 1) and (5, 13)",5.2,5.2,6.106,1,1,"C, S",8.431,8.431,9.28,1,1,L,5.757,5.757,7.102,1,1,10,,,-1
R_2SoZGf3em2IcO5w,Default Response Set,,2015-03-30 05:08:54,2015-03-30 05:15:46,,,,,1,0,5,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,9.684,9.684,11.44,1,1,1,Mostly Positive,,3.065,3.065,41.221,1,1,1,1,1,10.043,10.043,11.773,1,1,"(5, 13)",14.219,23.533,24.444,2,1,<em>Unsure</em>,5.807,30.65,31.732,5,1,3,1,9.299,9.299,10.407,1,1,"(3, 6)",,4.273,27.461,28.507,2,1,"(1, 3) and (2, 2)",,1,8.073,8.073,12.804,1,1,"(1, 5)",7.257,7.257,9.062,1,1,K,17.714,17.714,19.382,1,1,K and V,1,20.646,20.646,28.018,1,1,C and H,1,8.994,10.044,11.07,2,1,4,1,1,13.769,13.769,15.683,1,1,"(3, 9) and (6, 8)",11.928,11.928,13.04,1,1,"(4, 1) and (5, 13)",4.352,4.352,5.794,1,1,"C, S",6.078,6.078,8.398,1,1,L,7.829,8.992,9.832,2,1,11,,,-1
R_2b3nN9IkGW5DltK,Default Response Set,,2015-03-30 05:23:47,2015-03-30 05:29:46,,,,,1,0,11,1.0,0.0,Firefox,36.0,Windows NT 6.1,1280x1024,17.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,6.86,6.86,8.287,1,1,1,Mostly Positive,,13.914,14.544,16.088,2,1,10,1,1,8.822,8.822,9.621,1,1,"(4, 1)",5.14,5.14,6.459,1,1,Mostly Positive,6.13,15.314,16.701,2,1,16,1,13.674,13.674,14.515,1,1,"(3, 6)",,14.312,14.312,16.225,1,1,"(0, 4) and (1, 3)",1,1,62.342,66.439,67.11,3,1,"(1, 5)",2.847,5.942,6.581,2,1,S,6.636,11.156,12.012,2,1,S and V,1,9.634,9.634,10.772,1,1,F and H,,6.111,6.791,7.603,2,1,3,1,1,42.302,47.726,48.62,2,1,"(3, 9) and (6, 8)",7.007,7.007,8.002,1,1,"(1, 5) and (5, 13)",7.24,7.24,8.005,1,1,"C, S",10.334,10.334,11.43,1,1,O,5.806,7.31,9.772,2,1,3,,,-1
R_3yh8oLiMHCYQV5r,Default Response Set,,2015-03-30 05:23:21,2015-03-30 05:31:32,,,,,1,0,9,1.0,0.0,MSIE,9.0,Windows NT 6.1,1280x1024,16.0.0.305,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C; InfoPath.3; .NET4.0E),1,1,1,1,18.561,18.561,21.866,1,1,1,Mostly Positive,,13.72,40.392,59.545,3,1,3,1,1,11.349,11.349,13.622,1,1,"(1, 5)",17.363,17.363,18.836,1,1,Mostly Negative,13.814,27.409,28.425,4,1,5,1,9.472,9.472,14.273,1,1,"(3, 6)",,7.346,7.346,10.683,1,1,"(1, 3) and (2, 2)",,1,16.099,16.099,17.108,1,1,"(1, 5)",6.932,6.932,12.666,1,1,S,8.857,8.857,9.706,1,1,S and V,1,11.143,35.590999999999994,37.727,11,1,F and H,,4.58,11.053999999999998,11.447,4,1,4,1,1,9.264,9.264,10.401,1,1,"(3, 9) and (6, 8)",7.659,7.659,8.404,1,1,"(4, 1) and (5, 13)",8.046,8.046,8.982,1,1,"K, S",19.437,19.437,20.31,1,1,L,10.449,11.639,12.663,2,1,11,,,-1
R_YVwlgJv5Y1Qhsjv,Default Response Set,,2015-03-30 06:18:03,2015-03-30 06:30:53,,,,,1,0,10,1.0,0.0,Chrome,43.0.2342.2,Windows NT 5.1,1024x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2342.2 Safari/537.36",1,1,1,1,14.839,14.839,16.974,1,1,1,Mostly Positive,,0,0,52.24,0,1,5,1,1,18.235,18.235,20.784,1,1,"(4, 1)",57.064,57.064,58.772,1,1,Mostly Positive,4.958,101.302,102.872,4,1,7,1,11.655,11.655,13.347,1,1,"(3, 6)",,9.848,9.848,13.256,1,1,"(1, 3) and (2, 2)",,1,21.892,21.892,23.701,1,1,"(1, 5)",16.327,16.327,18,1,1,S,12.538,12.538,15.019,1,1,S and V,1,38.523,38.523,45.164,1,1,C and H,1,37.43,49.167,51.052,2,1,5,1,1,4.911,4.911,6.43,1,1,"(3, 9) and (6, 8)",12.421,12.421,14.499,1,1,"(4, 1) and (5, 13)",20.867,21.683,23.419,2,1,"C, K",17.174,17.174,18.617,1,1,L,22.223,24.925,26.836,2,1,20,,,-1
R_2R3XWaewaK5SH2l,Default Response Set,,2015-03-30 07:02:34,2015-03-30 07:08:43,,,,,1,0,11,1.0,0.0,Firefox,36.0,Windows NT 6.3,2133x1200,16.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,5.577,12.427,13.935,3,1,1,Mostly Positive,,5.892,6.164,17.37,2,1,5,1,1,21.673,21.673,24.185,1,1,"(5, 13)",2.178,2.178,4.484,1,1,Mostly Positive,7.755,20.287,21.619,5,1,8,1,7.403,8.111,9.757,2,1,"(3, 6)",,6.209,6.209,8.72,1,1,"(1, 3) and (2, 2)",,1,6.465,6.465,10.057,1,1,"(1, 5)",9.871,9.871,10.798,1,1,S,15.836,15.836,17.869,1,1,S and V,1,7.989,53.404,55.24,11,1,F and H,,4.574,7.352,17.804,3,1,4,1,1,7.855,10.454,13.869,3,1,"(3, 9) and (6, 8)",10.345,10.345,12.192,1,1,"(4, 1) and (5, 13)",14.059,23.902,26.042,4,1,"K, S",8.614,8.614,12.5,1,1,O,6.79,8.372,9.529,3,1,11,,,-1
R_2wT72bYCj6NyIRM,Default Response Set,,2015-03-30 07:59:47,2015-03-30 08:04:38,,,,,1,0,5,1.0,0.0,Firefox,36.0,Windows NT 5.1,1024x768,17.0.0,,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,3.288,3.288,7.284,1,1,1,Mostly Positive,,8.939,9.693,21.599,2,1,5,1,1,7.768,7.768,8.865,1,1,"(5, 13)",6.501,6.501,7.882,1,1,Mostly Positive,4.278,6.414,7.645,2,1,10,1,3.574,3.574,4.662,1,1,"(0, 2)",1,5.35,10.03,11.953,2,1,"(0, 4) and (2, 2)",1,1,11.936,11.936,13.287,1,1,"(1, 5)",3.909,3.909,4.959,1,1,C,12.018,12.018,13.406,1,1,K and S,1,4.366,11.668,12.941,3,1,C and F,1,10.652,16.954,18.105,4,1,2,1,1,5.543,5.543,6.932,1,1,"(3, 9) and (6, 8)",4.917,4.917,6.024,1,1,"(4, 1) and (5, 13)",7.072,7.072,8.571,1,1,"C, S",3.952,3.952,5.576,1,1,O,9.739,13.095,14.343,2,1,6,,,-1
R_1QA7Q71qY2eGEjA,Default Response Set,,2015-03-30 07:59:36,2015-03-30 08:07:27,,,,,1,0,9,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.0,1280x1024,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,3.931,12.731,13.579,2,1,1,Mostly Positive,,7.133,14.031,15.653,4,1,4,,1,11.202,31.962,32.668,2,1,"(5, 13)",11.395,12.242,12.496,2,1,Mostly Negative,12.34,37.347,38.861,21,1,15,1,18.971,18.971,19.765,1,1,"(3, 6)",,6.635,25.253,27.648,4,1,"(1, 3) and (2, 2)",,1,15.699,15.699,17,1,1,"(1, 5)",7.242,39.485,40.357,3,1,S,10.657,10.657,11.812,1,1,S and V,1,7.217,7.217,17.132,1,1,C and F,1,3.787,13.56,23.578,4,1,2,1,1,22.018,22.018,22.983,1,1,"(3, 9) and (6, 8)",12.914,21.793,22.617,2,1,"(1, 5) and (5, 13)",14.593,14.593,15.474,1,1,"K, S",17.013,17.013,17.991,1,1,L,6.477,15.599,16.416,2,1,6,,,-1
R_QhNvd8Z3zwf1Ry9,Default Response Set,,2015-03-30 09:52:07,2015-03-30 10:05:47,,,,,1,0,9,1.0,0.0,Chrome,41.0.2272.101,Windows NT 5.1,1024x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,13.58,13.58,16.634,1,1,1,Mostly Positive,,0,0,71.583,0,1,4,,1,24.383,24.383,25.857,1,1,"(4, 1)",12.668,12.668,14.987,1,1,Mostly Positive,56.232,60.869,65.449,3,1,11,1,9.22,9.22,11.704,1,1,"(3, 6)",,27.387,27.387,29.037,1,1,"(1, 3) and (2, 2)",,1,7.138,7.138,8.573,1,1,"(1, 5)",14.412,14.412,16.192,1,1,S,13.262,13.262,14.752,1,1,K and V,1,7.257,22.985,25.461,2,1,F and H,,50.587,60.81,62.722,2,1,2,1,1,6.189,6.189,7.809,1,1,"(3, 9) and (6, 8)",14.056,14.056,15.428,1,1,"(4, 1) and (5, 13)",12.334,33.045,34.619,4,1,"C, K",17.538,17.538,19.759,1,1,L,19.203,21.622,23.782,4,1,9,,,-1
