ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Score-sum,Score-weightedAvg,Score-weightedStdDev,Q1.1_1_TEXT,Q1.1_2_TEXT,Q1.1_3_TEXT,Q1.1_4_TEXT,Q1.1_5_TEXT,Q1.1_6_TEXT,Q1.1_7_TEXT,Q1.2,Q1.3,Q1.4,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3,Q2.4,Q2.5,Q2.6,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8,Q2.9_1,Q2.10,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.6,Q3.7,Q3.8_1,Q3.8_2,Q3.8_3,Q3.8_4,Q3.9,Q3.10,Q4.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.3,Q4.4,Q4.5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.7,Q4.8,Q4.9,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3,Q5.4,Q5.5_1,Q5.5_2,Q5.5_3,Q5.5_4,Q5.6,Q5.7,Q5.8_1,Q5.8_2,Q5.8_3,Q5.8_4,Q5.9,Q5.10,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3,Q6.4,Q6.5,Q6.6_1,Q6.6_2,Q6.6_3,Q6.6_4,Q6.7,Q6.8,Q6.9,Q7.1,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.3,Q7.4,Q7.5_1,Q7.5_2,Q7.5_3,Q7.5_4,Q7.6,Q7.7,Q7.8_1,Q7.8_2,Q7.8_3,Q7.8_4,Q7.9,Q7.10,Q7.11_1,Q7.11_2,Q7.11_3,Q7.11_4,Q7.12,Q7.13,Q7.14_1,Q7.14_2,Q7.14_3,Q7.14_4,Q7.15,Q7.16,LocationLatitude,LocationLongitude,LocationAccuracy
R_25R7SjgKusyJhCY,Default Response Set,,2015-03-29 18:09:22,2015-03-29 18:15:37,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,10.437,10.437,11.316,1,1,1,Mostly Positive,,3.484,20.699,36.401,4,1,5,1,1,10.724,10.724,12.009,1,1,"(1, 5)",7.622,7.622,8.964,1,1,Mostly Negative,12.762,14.843,15.861,2,1,7,1,14.306,17.665,18.372,3,1,"(3, 6)",,14.568,14.568,16.101,1,1,"(1, 3) and (2, 2)",,1,14.923,14.923,15.897,1,1,"(5, 13)",11.27,11.27,12.297,1,1,S,13.972,13.972,14.867,1,1,S and V,1,18.694,18.694,23.139,1,1,C and H,1,15.385,16.928,18.188,2,1,3,1,1,18.13,18.13,19.188,1,1,"(3, 9) and (6, 8)",7.959,7.959,9.019,1,1,"(1, 5) and (4, 1)",9.984,9.984,10.976,1,1,"C, S",6.498,6.498,7.552,1,1,O,4.852,6.815,7.999,2,1,5,,,-1
R_VOp7RWnxRyBoVdD,Default Response Set,,2015-03-29 18:48:21,2015-03-29 18:53:54,,,,,1,0,14,1.0,0.0,Firefox,36.0,Windows NT 5.1,1280x1024,16.0.0,,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,4.514,4.514,5.533,1,1,1,Mostly Positive,,5.784,9.514,14.095,2,1,4,,1,6.976,6.976,8.102,1,1,"(4, 1)",8.043,8.043,8.864,1,1,Mostly Positive,5.619,6.988,8.175,2,1,7,1,7.639,7.639,8.719,1,1,"(3, 6)",,4.374,4.374,5.358,1,1,"(1, 3) and (2, 2)",,1,7.528,7.528,11.67,1,1,"(1, 5)",6.435,6.435,7.451,1,1,S,10.403,11.562,12.745,2,1,S and V,1,20.164,20.164,21.285,1,1,F and H,,6.911,8.359,12.935,2,1,4,1,1,6.95,6.95,8.718,1,1,"(3, 9) and (6, 8)",9.696,9.696,10.744,1,1,"(1, 5) and (5, 13)",6.276,6.276,7.491,1,1,"K, S",8.504,8.504,12.816,1,1,O,10.386,11.746,12.719,2,1,11,,,-1
R_piopwCHEQVH9Ly1,Default Response Set,,2015-03-29 18:48:46,2015-03-29 18:55:23,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,6.499,25.194,27.446,3,1,1,Mostly Positive,,0,0,21.176,0,1,8,1,1,7.389,7.389,8.633,1,1,"(4, 1)",7.741,7.741,8.83,1,1,Mostly Negative,24.863,25.175,28.913,2,1,5,1,11.224,11.224,14.12,1,1,"(3, 6)",,8.204,8.204,9.386,1,1,"(1, 3) and (2, 2)",,1,25.919,25.919,27.838,1,1,"(5, 13)",16.945,16.945,17.973,1,1,S,20.024,20.024,21.078,1,1,S and V,1,22.07,22.07,24.182,1,1,F and H,,6.867,30.336,32.618,4,1,3,1,1,15.156,15.156,16.006,1,1,"(3, 9) and (6, 8)",7.281,7.281,8.03,1,1,"(1, 5) and (5, 13)",10.537,10.537,13.098,1,1,"C, K",19.922,19.922,20.885,1,1,O,35.255,35.255,36.764,1,1,8,,,-1
R_3lQZWHd65TquSOd,Default Response Set,,2015-03-29 19:23:01,2015-03-29 19:27:17,,,,,1,0,4,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,9.83,24.422,25.631,4,1,1,Mostly Positive,,0,0,19.06,0,1,10,1,1,7.132,7.132,8.179,1,1,"(5, 13)",12.538,12.538,13.434,1,1,Mostly Positive,9.294,15.853,16.488,4,1,8,1,8.767,8.767,10.51,1,1,"(3, 6)",,11.004,11.004,12.293,1,1,<em>Unsure</em>,1,1,8.001,8.001,9.238,1,1,"(5, 13)",7.605,7.605,9.912,1,1,K,6.994,6.994,8.491,1,1,K and S,1,11.817,11.817,15.657,1,1,C and H,1,4.836,6.495,7.599,2,1,4,1,1,8.416,9.964,10.892,2,1,<em>Unsure</em>,5.291,5.291,6.548,1,1,<em>Unsure</em>,8.76,8.76,10.35,1,1,<em>Unsure</em>,8.27,8.27,9.274,1,1,O,10.79,12.511,13.422,2,1,11,,,-1
R_2ri1QGuv2kdkEWN,Default Response Set,,2015-03-29 19:38:39,2015-03-29 19:48:55,,,,,1,0,11,1.0,0.0,Firefox,36.0,Windows NT 6.3,2560x1440,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,0.002,68.528,71.657,9,1,1,Mostly Positive,,7.314,71.706,117.664,4,1,4,,1,12.311,12.311,14.48,1,1,"(1, 5)",33.097,33.097,34.723,1,1,Mostly Positive,2.58,10.756,14.873,2,1,7,1,5.759,25.423,26.856,2,1,"(3, 6)",,4.341,39.206,41.115,4,1,"(1, 3) and (2, 2)",,1,3.896,6.92,8.767,2,1,"(5, 13)",8.772,8.772,12.572,1,1,S,5.956,11.86,13.945,5,1,S and V,1,6.179,6.179,11.095,1,1,F and H,,2.229,23.989,25.289,8,1,2,1,1,7.152,13.576,18.669,2,1,"(3, 9) and (6, 8)",5.507,10.659,15.049,2,1,"(1, 5) and (5, 13)",15.722,15.722,18.317,1,1,"K, S",4.098,11.529,13.871,2,1,L,1.654,6.709,8.217,2,1,4,,,-1
R_2OVF9IJdtU66iky,Default Response Set,,2015-03-29 19:40:22,2015-03-29 19:52:18,,,,,1,0,9,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,10.606,10.606,12.269,1,1,1,Mostly Positive,,1.714,48.344,54.792,5,1,7,1,1,15.117,39.813,42.251,3,1,"(4, 1)",9.134,9.134,12.26,1,1,Mostly Positive,31.186,33.248,36.183,2,1,15,1,24.633,24.633,26.505,1,1,"(3, 6)",,8.249,24.968,30.194,3,1,"(1, 3) and (2, 2)",,1,33.115,33.115,35.013,1,1,"(1, 5)",18.649,18.649,20.986,1,1,S,8.364,8.364,22.303,1,1,S and V,1,28.481,28.481,30.285,1,1,C and H,1,7.482,36.428,57.33,4,1,4,1,1,35.96,35.96,38.958,1,1,"(3, 9) and (6, 8)",40.335,40.335,41.806,1,1,"(4, 1) and (5, 13)",15.676,15.676,17.213,1,1,"C, K",24.484,24.484,26.094,1,1,T,18.792,20.578,22.399,2,1,11,,,-1
R_ub3pUH3Kp7DntId,Default Response Set,,2015-03-29 22:36:01,2015-03-29 22:44:28,,,,,1,0,7,1.0,0.0,Firefox,36.0,Windows NT 6.3,1366x768,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,13.491,13.491,15.427,1,1,1,Mostly Positive,,26.262,30.114,33.275,3,1,9,1,1,39.888,39.888,42.086,1,1,"(1, 5)",15.257,43.792,45.881,3,1,Mostly Positive,15.469,17.246,19.476,2,1,15,1,14.085,14.085,15.328,1,1,"(3, 6)",,12.295,12.295,14.302,1,1,"(1, 3) and (2, 2)",,1,8.313,8.313,9.902,1,1,"(5, 13)",19.329,19.329,21.068,1,1,S,25.475,25.475,27.284,1,1,K and S,1,16.646,16.646,20.05,1,1,C and H,1,15.374,16.71,19.065,2,1,4,1,1,22.458,22.458,24.254,1,1,"(3, 9) and (6, 8)",12.609,12.609,14.42,1,1,"(1, 5) and (4, 1)",28.252,28.252,30.008,1,1,"C, S",17.284,17.284,19.076,1,1,O,11.356,23.05,24.696,2,1,10,,,-1
R_eKb1c76zPhAc98J,Default Response Set,,2015-03-29 23:23:31,2015-03-29 23:29:55,,,,,1,0,10,1.0,0.0,Firefox,35.0,Windows NT 6.3,1920x1080,17.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,1,1,1,1,7.811,20.207,23.044,2,1,1,Mostly Positive,,9.809,51.786,55.181,2,1,4,,1,8.413,8.413,9.974,1,1,"(4, 1)",4.156,4.156,5.058,1,1,Mostly Positive,9.816,11.522,13.557,2,1,7,1,4.583,4.583,7.902,1,1,"(3, 6)",,9.636,9.636,12.457,1,1,"(1, 3) and (2, 2)",,1,14.175,14.175,16.325,1,1,"(1, 5)",6.924,6.924,7.934,1,1,S,5.826,5.826,7.695,1,1,S and V,1,9.277,9.277,11.684,1,1,C and H,1,7.772,27.443,29.308,5,1,3,1,1,13.779,13.779,15.053,1,1,"(3, 9) and (6, 8)",20.083,20.083,21.485,1,1,"(4, 1) and (5, 13)",6.604,7.115,8.264,2,1,"C, K",9.118,9.118,10.457,1,1,L,4.292,19.38,20.657,4,1,3,,,-1
R_3s5lD1N1XnMwqvX,Default Response Set,,2015-03-29 23:23:49,2015-03-29 23:36:10,,,,,1,0,9,1.0,0.0,Chrome,38.0.2125.101,Linux x86_64,1366x768,15.0.0,Browser,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",1,1,1,1,7.135,35.783,37.59,2,1,1,Mostly Positive,,9.157,71.393,76.548,3,1,5,1,1,8.388,37.371,39.317,2,1,"(4, 1)",4.8,4.8,5.623,1,1,Mostly Negative,12.528,12.528,14.604,1,1,8,1,12.847,35.802,38.138,2,1,"(3, 6)",,16.281,16.281,18.529,1,1,"(1, 3) and (2, 2)",,1,12.286,12.286,13.465,1,1,"(5, 13)",28.645,28.645,29.886,1,1,S,9.681,9.681,10.898,1,1,S and V,1,15.201,15.201,16.343,1,1,F and H,,5.624,28.228,29.727,2,1,2,1,1,10.537,30.217,31.486,2,1,"(3, 9) and (6, 8)",17.755,17.755,20.004,1,1,"(4, 1) and (5, 13)",9.141,9.141,10.507,1,1,"K, S",16.264,16.264,17.966,1,1,T,9.798,9.798,15.177,1,1,3,,,-1
R_1hEXYTseBaENG1z,Default Response Set,,2015-03-29 23:33:41,2015-03-29 23:40:11,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,8.758,8.758,11.507,1,1,1,Mostly Positive,,0,0,14.822,0,1,3,1,1,12.468,12.468,13.625,1,1,"(5, 13)",1.806,23.838,24.979,4,1,Mostly Positive,3.125,25.078,26.626,5,1,8,1,4.801,31.426,32.687,2,1,"(3, 6)",,15.026,15.026,19.575,1,1,"(1, 3) and (2, 2)",,1,8.481,8.481,9.693,1,1,"(5, 13)",15.368,15.368,16.868,1,1,S,22.48,22.48,24.647,1,1,S and V,1,9.578,28.466,29.695,3,1,F and H,,6.045,8.341,10.088,2,1,4,1,1,11.672,11.672,12.472,1,1,"(3, 9) and (6, 8)",14.693,14.693,15.938,1,1,"(4, 1) and (5, 13)",8.91,8.91,10.741,1,1,"K, S",14.983,14.983,16.515,1,1,O,9.836,11.493,12.736,2,1,7,,,-1
R_27y5zx5w507SG1a,Default Response Set,,2015-03-29 23:40:59,2015-03-29 23:45:54,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,5.685,5.685,7.145,1,1,1,Mostly Positive,,0,0,12.275,0,1,8,1,1,7.427,7.427,9.083,1,1,"(5, 13)",6.013,6.013,7.262,1,1,Mostly Positive,13.167,17.68,18.616,2,1,15,1,6.879,6.879,9.091,1,1,"(3, 0)",1,4.781,4.781,16.999,1,1,"(1, 3) and (2, 2)",,1,4.911,4.911,6.063,1,1,"(5, 13)",8.653,8.653,9.685,1,1,S,3.187,3.187,4.335,1,1,S and V,1,9.429,9.429,10.777,1,1,F and H,,4.154,4.154,7.996,1,1,4,1,1,6.31,6.31,7.4,1,1,"(3, 9) and (6, 8)",13.407,14.617,16.832,2,1,"(4, 1) and (5, 13)",13.659,14.987,15.316,3,1,"C, K",7.128,7.63,8.929,2,1,L,8.655,13.044,13.395,2,1,11,,,-1
R_3LhW9zleNB3VQL0,Default Response Set,,2015-03-29 23:40:44,2015-03-29 23:47:53,,,,,1,0,5,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,6.454,6.454,11.563,1,1,1,Mostly Positive,,6.266,6.266,20.68,1,1,5,1,1,26.749,26.749,29.439,1,1,"(1, 5)",7.095,7.095,8.544,1,1,Mostly Positive,6.952,8.739,9.754,2,1,8,1,12.35,12.35,16.872,1,1,"(3, 0)",1,11.882,11.882,14.265,1,1,"(1, 3) and (2, 2)",,1,9.297,9.297,10.963,1,1,"(5, 13)",18.753,18.753,20.259,1,1,K,8.796,8.796,11.274,1,1,S and V,1,11.752,42.978,46.128,2,1,<em>Unsure</em>,1,4.641,14.168,18.882,5,1,4,1,1,18.116,18.116,19.668,1,1,"(1, 7) and (6, 8)",14.591,14.591,16.583,1,1,"(1, 5) and (4, 1)",6.214,6.214,8.024,1,1,"C, K",13.026,13.026,14.577,1,1,O,20.361,22.908,24.416,2,1,10,,,-1
R_3eC2JsI715rgVcB,Default Response Set,,2015-03-30 04:48:07,2015-03-30 04:51:35,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.102,CrOS x86_64 6680.78.0,1366x768,17.0.0,Browser,"Mozilla/5.0 (X11; CrOS x86_64 6680.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.102 Safari/537.36",1,1,1,1,0.504,4.787,6.62,3,1,1,Mostly Positive,,5.095,5.095,8.903,1,1,5,1,1,0.229,3.606,4.993,2,1,"(5, 13)",1.445,1.445,2.975,1,1,Mostly Negative,1.973,4.064,5.164,2,1,9,1,0.288,3.753,4.416,2,1,"(3, 6)",,0.154,2.807,3.696,2,1,"(1, 3) and (2, 2)",,1,8.149,10.661,11.495,3,1,"(5, 13)",0.195,1.782,2.936,2,1,K,0.155,2.53,3.876,2,1,S and V,1,1.706,1.706,2.912,1,1,F and H,,1.347,3.076,6.46,2,1,4,1,1,0.108,2.433,3.42,2,1,"(3, 9) and (6, 8)",1.962,3.987,5.287,2,1,"(4, 1) and (5, 13)",11.212,11.212,11.932,1,1,"C, S",0.297,2.046,2.747,3,1,O,0.871,4.183,5.403,3,1,12,,,-1
R_1OBsdC5C8n3YeCJ,Default Response Set,,2015-03-30 05:07:19,2015-03-30 05:16:32,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 5.1,1152x864,17.0.0,Browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,5.72,5.72,10.871,1,1,1,Mostly Positive,,11.409,40.896,55.525,2,1,4,,1,17.735,145.355,146.93,4,1,"(1, 5)",5.921,5.921,7.597,1,1,Mostly Positive,5.946,7.798,14.299,2,1,5,1,10.836,20.072,21.947,2,1,"(3, 6)",,5.099,5.099,12.456,1,1,"(1, 3) and (2, 2)",,1,10.593,10.593,13.057,1,1,"(5, 13)",7.854,7.854,8.837,1,1,S,7.905,7.905,9.492,1,1,S and V,1,13.805,13.805,19.264,1,1,F and H,,7.215,12.089,14.8,3,1,3,1,1,32.754,32.754,34.285,1,1,"(3, 9) and (6, 8)",16.407,16.407,18.699,1,1,"(1, 5) and (5, 13)",12.239,12.239,13.817,1,1,"K, S",45.085,45.085,50.037,1,1,L,13.342,16.005,17.528,3,1,7,,,-1
R_1jfhk6rkGNFYKRw,Default Response Set,,2015-03-30 05:12:31,2015-03-30 05:19:25,,,,,1,0,4,1.0,0.0,Firefox,36.0,Windows NT 6.3,1366x768,16.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,8.264,8.264,10.251,1,1,1,Mostly Positive,,0,0,17.664,0,1,5,1,1,13.667,13.667,15.241,1,1,"(5, 13)",9.329,9.329,10.879,1,1,Mostly Positive,7.107,9.022,10.206,2,1,8,1,13.005,13.005,14.529,1,1,"(0, 2)",1,8.102,49.253,51.572,2,1,"(0, 4) and (1, 3)",1,1,8.891,8.891,10.227,1,1,"(1, 5)",12.215,12.215,13.54,1,1,K,8.001,8.001,9.339,1,1,S and V,1,10.444,10.444,11.92,1,1,C and F,1,5.048,11.018,15.4,2,1,5,1,1,7.07,7.07,8.362,1,1,"(1, 7) and (6, 8)",13.144,13.144,14.781,1,1,"(1, 5) and (4, 1)",9.39,9.39,10.635,1,1,"C, S",8.109,8.109,9.423,1,1,L,3.322,9.578,10.794,2,1,10,,,-1
R_1ITmUf4af8G1adx,Default Response Set,,2015-03-30 05:39:38,2015-03-30 05:44:47,,,,,1,0,5,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1200,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,5.554,5.554,9.504,1,1,1,Mostly Positive,,0,0,29.807,0,1,6,1,1,8.908,8.908,10.556,1,1,"(5, 13)",9.942,9.942,10.692,1,1,Mostly Positive,1.803,6.567,8.017,2,1,10,1,15.549,15.549,17.213,1,1,"(3, 6)",,9.432,9.432,10.535,1,1,"(1, 3) and (2, 2)",,1,6.605,6.605,7.723,1,1,"(5, 13)",7.289,7.289,9.217,1,1,K,9.692,9.692,10.876,1,1,S and V,1,11.839,11.839,13.039,1,1,C and H,1,4.016,5.446,7.265,2,1,3,1,1,12.051,12.051,13.084,1,1,"(1, 7) and (3, 9)",10.36,10.36,11.615,1,1,"(1, 5) and (4, 1)",14.751,14.751,31.397,1,1,"C, K",9.735,9.735,10.703,1,1,L,6.096,12.171,13.189,2,1,7,,,-1
R_qVgLZGygGsmY7rr,Default Response Set,,2015-03-30 06:14:55,2015-03-30 06:21:51,,,,,1,0,9,1.0,0.0,Firefox,36.0,Windows NT 6.0,1440x900,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.0; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,5.743,21.504,22.97,3,1,1,Mostly Positive,,7.702,23.574,25.987,5,1,6,1,1,6.124,14.366,15.35,3,1,"(4, 1)",9.257,9.257,10.202,1,1,Mostly Positive,21.456,31.236,32.152,5,1,16,1,7.199,7.199,8.151,1,1,"(3, 6)",,5.186,6.362,6.911,2,1,"(1, 3) and (2, 2)",,1,11.261,11.261,12.261,1,1,"(5, 13)",5.21,5.21,6.587,1,1,K,13.631,13.631,14.34,1,1,S and V,1,13.432,13.432,15.408,1,1,F and H,,13.642,23.208,23.695,10,1,4,1,1,13.899,13.899,15.083,1,1,"(3, 9) and (6, 8)",12.003,12.003,13.183,1,1,"(1, 5) and (5, 13)",18.327,18.327,19.038,1,1,"C, S",16.107,16.107,17.069,1,1,T,10.129,11.829,13.217,3,1,13,,,-1
R_3GsajCYxgInQlmK,Default Response Set,,2015-03-30 06:18:29,2015-03-30 06:24:02,,,,,1,0,11,1.0,0.0,Chrome,39.0.2171.95,Windows NT 6.1,1920x1080,16.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1,1,1,1,5.324,5.324,9.507,1,1,1,Mostly Positive,,16.002,39.364,41.042,7,1,8,1,1,7.377,7.377,8.62,1,1,"(4, 1)",13.01,13.01,14.912,1,1,Mostly Positive,2.777,15.015,15.986,2,1,15,1,5.459,5.459,6.512,1,1,"(3, 6)",,5.803,5.803,7.208,1,1,"(1, 3) and (2, 2)",,1,4.434,4.434,5.325,1,1,"(5, 13)",7.321,7.321,8.024,1,1,S,22.37,22.37,23.463,1,1,S and V,1,8.124,8.124,9.44,1,1,F and H,,3.928,5.497,8.552,2,1,4,1,1,10.341,10.341,11.374,1,1,"(3, 9) and (6, 8)",23.59,23.59,24.458,1,1,"(1, 5) and (5, 13)",10.945,10.945,11.888,1,1,"K, S",16.875,16.875,17.694,1,1,L,6.417,8.025,9.026,3,1,11,,,-1
R_1Q57vpUDue01e2l,Default Response Set,,2015-03-30 07:16:40,2015-03-30 07:24:02,,,,,1,0,11,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1440x900,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,4.485,4.485,10.268,1,1,1,Mostly Positive,,0,0,31.539,0,1,6,1,1,5.59,5.59,8.306,1,1,"(4, 1)",5.461,5.461,6.39,1,1,Mostly Positive,18.413,19.955,20.974,2,1,9,1,15.477,15.477,20.38,1,1,"(3, 6)",,7.67,25.857,28.821,2,1,"(1, 3) and (2, 2)",,1,7.516,7.516,8.843,1,1,"(1, 5)",5.356,5.356,6.453,1,1,S,25.544,25.544,26.491,1,1,S and V,1,10.038,10.038,14.174,1,1,F and H,,9.962,46.802,48.319,5,1,4,1,1,3.321,3.321,4.295,1,1,"(3, 9) and (6, 8)",12.707,12.707,13.814,1,1,"(4, 1) and (5, 13)",12.422,12.422,14.098,1,1,"C, K",10.657,10.657,11.668,1,1,O,2.126,8.497,9.929,2,1,11,,,-1
R_3hFK1xA2mVOhWxP,Default Response Set,,2015-03-30 08:13:20,2015-03-30 08:18:17,,,,,1,0,6,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,5.687,5.687,6.712,1,1,1,Mostly Positive,,6.129,6.129,14.828,1,1,5,1,1,8.428,8.428,9.506,1,1,"(4, 1)",5.414,5.414,6.138,1,1,<em>Unsure</em>,4.074,5.525,6.351,2,1,8,1,11.726,24.936,26.221,3,1,"(3, 0)",1,6.918,6.918,8.878,1,1,"(1, 3) and (2, 2)",,1,15.27,15.27,16.392,1,1,"(4, 1)",10.849,10.849,11.887,1,1,C,11.64,14.786,16.217,3,1,S and V,1,9.444,10.857,12.649,3,1,C and H,1,4.656,7.478,8.782,5,1,4,1,1,0.814,8.037,9.267,3,1,"(3, 9) and (6, 8)",7.359,7.359,8.442,1,1,"(1, 5) and (4, 1)",7.861,7.861,8.845,1,1,"K, S",13.619,13.619,14.782,1,1,L,2.037,11.316,12.239,2,1,11,,,-1
R_0NBQOHlMsU8X6zr,Default Response Set,,2015-03-30 08:47:07,2015-03-30 09:06:22,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,10.453,10.453,11.437,1,1,1,Mostly Positive,,8.718,8.718,18.082,1,1,8,1,1,7.362,7.362,13.335,1,1,"(1, 5)",10.976,10.976,12.465,1,1,Mostly Positive,4.76,10.152000000000001,11.942,2,1,8,1,23.861,23.861,27.278,1,1,"(0, 2)",1,13.161,13.161,15.556,1,1,"(1, 3) and (2, 2)",,1,60.902,60.902,63.152,1,1,"(1, 5)",115.997,115.997,127.134,1,1,S,37.165,37.165,42.899,1,1,S and V,1,27.772,27.772,29.09,1,1,F and H,,46.034,58.354,59.677,3,1,3,1,1,28.249,28.249,35.056,1,1,"(3, 9) and (6, 8)",43.325,43.325,46.025,1,1,"(1, 5) and (5, 13)",18.132,18.132,19.496,1,1,"K, S",61.953,61.953,63.329,1,1,T,3.904,16.543,18.019,2,1,6,,,-1
R_3knYCN4G1GVbrgp,Default Response Set,,2015-03-30 10:20:39,2015-03-30 10:26:13,,,,,1,0,14,1.0,0.0,Firefox,36.0,Windows NT 6.0,1280x1024,17.0.0,Browser,Mozilla/5.0 (Windows NT 6.0; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,5.233,5.233,7.752,1,1,1,Mostly Positive,,0,0,12.738,0,1,4,,1,7.283,7.283,9.134,1,1,"(4, 1)",8.542,8.542,11.122,1,1,Mostly Positive,8.493,10.02,11.223,2,1,7,1,10.811,11.808,16.841,2,1,"(3, 6)",,7.385,7.385,10.713,1,1,"(1, 3) and (2, 2)",,1,14.858,14.858,16.313,1,1,"(1, 5)",12.063,12.063,13.979,1,1,S,9.634,9.634,13.681,1,1,S and V,1,20.787,20.787,22.269,1,1,F and H,,7.456,10.754,14.158,2,1,4,1,1,6.414,6.414,8.047,1,1,"(3, 9) and (6, 8)",11.382,11.382,12.985,1,1,"(1, 5) and (5, 13)",5.042,5.042,6.726,1,1,"K, S",13.585,13.585,15.869,1,1,O,22.429,23.901,25.236,2,1,11,,,-1
