ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Score-sum,Score-weightedAvg,Score-weightedStdDev,Q1.1_1_TEXT,Q1.1_2_TEXT,Q1.1_3_TEXT,Q1.1_4_TEXT,Q1.1_5_TEXT,Q1.1_6_TEXT,Q1.1_7_TEXT,Q1.2,Q1.3,Q1.4,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.3,Q2.4,Q2.5,Q2.6,Q2.7_1,Q2.7_2,Q2.7_3,Q2.7_4,Q2.8,Q2.9_1,Q2.10,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.6,Q3.7,Q3.8_1,Q3.8_2,Q3.8_3,Q3.8_4,Q3.9,Q3.10,Q4.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.3,Q4.4,Q4.5,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.7,Q4.8,Q4.9,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3,Q5.4,Q5.5_1,Q5.5_2,Q5.5_3,Q5.5_4,Q5.6,Q5.7,Q5.8_1,Q5.8_2,Q5.8_3,Q5.8_4,Q5.9,Q5.10,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3,Q6.4,Q6.5,Q6.6_1,Q6.6_2,Q6.6_3,Q6.6_4,Q6.7,Q6.8,Q6.9,Q7.1,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.3,Q7.4,Q7.5_1,Q7.5_2,Q7.5_3,Q7.5_4,Q7.6,Q7.7,Q7.8_1,Q7.8_2,Q7.8_3,Q7.8_4,Q7.9,Q7.10,Q7.11_1,Q7.11_2,Q7.11_3,Q7.11_4,Q7.12,Q7.13,Q7.14_1,Q7.14_2,Q7.14_3,Q7.14_4,Q7.15,Q7.16,LocationLatitude,LocationLongitude,LocationAccuracy
R_2wiziPOOHCi0PWG,Default Response Set,,2015-03-29 18:09:22,2015-03-29 18:18:21,,,,,1,0,12,1.0,0.0,Firefox,36.0,Ubuntu,1440x900,11.2.202,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,14.676,14.676,17.894,1,1,1,Mostly Positive,,10.745,21.169,63.656,2,1,3,1,1,14.748,14.748,23.509,1,1,"(5, 13)",21.398,21.398,23.455,1,1,Mostly Positive,11.24,12.765,14.325,2,1,7,1,30.45,30.45,32.134,1,1,"(3, 6)",,13.559,13.559,14.996,1,1,"(1, 3) and (2, 2)",,1,11.827,11.827,20.153,1,1,"(1, 5)",12.427,12.427,13.798,1,1,S,16.123,16.123,18,1,1,S and V,1,18.178,34.191,37.046,2,1,F and H,,12.325,23.442,24.667,4,1,5,1,1,19.924,19.924,21.474,1,1,"(1, 7) and (6, 8)",17.288,17.288,20.235,1,1,"(1, 5) and (5, 13)",15.323,15.323,18.178,1,1,"K, S",13.394,19.749,21.799,2,1,O,4.934,15.544,17.703,2,1,14,,,-1
R_veEyxBhLtECjn9L,Default Response Set,,2015-03-29 18:22:37,2015-03-29 18:31:45,,,,,1,0,9,1.0,0.0,Firefox,34.0,Windows NT 6.1,1600x900,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,1,1,1,1,4.057,28.856,30.158,4,1,1,Mostly Negative,1,0,0,31.722,0,1,5,1,1,7.817,7.817,9.511,1,1,"(4, 1)",4.197,4.197,5.523,1,1,Mostly Negative,5.423,6.839,7.954,2,1,8,1,2.873,37.28,39.745,5,1,"(3, 6)",,2.027,16.508,17.516,2,1,"(1, 3) and (2, 2)",,1,7.601,7.601,9.924,1,1,"(5, 13)",8.14,8.14,9.046,1,1,S,6.103,6.103,7.189,1,1,S and V,1,9.105,22.441,24.44,2,1,F and H,,5.374,6.366,7.303,2,1,3,1,1,5.832,5.832,7.194,1,1,"(3, 9) and (6, 8)",10.223,10.223,11.52,1,1,"(1, 5) and (5, 13)",6.489,6.489,8.426,1,1,"K, S",6.104,6.104,10.504,1,1,L,3.025,9.175,10.342,2,1,5,,,-1
R_2BgMM7XWnMAShyN,Default Response Set,,2015-03-29 18:25:06,2015-03-29 18:32:34,,,,,1,0,7,1.0,0.0,Firefox,31.0,Windows NT 5.1,1280x768,-1,,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,1,1,1,1,9.677,24.924,27.353,5,1,1,Mostly Positive,,10.776,24.989,27.69,5,1,4,,1,13.631,13.631,16.844,1,1,"(5, 13)",10.202,10.202,11.229,1,1,Mostly Negative,9.263,11.081,12.715,2,1,7,1,9.72,12.43,12.904,2,1,"(3, 6)",,9.063,9.063,11.618,1,1,"(1, 3) and (2, 2)",,1,13.642,13.642,14.948,1,1,"(5, 13)",9.141,9.141,10.317,1,1,S,17.716,19.382,19.701,2,1,S and V,1,10.658,10.658,16.445,1,1,C and H,1,8.705,9.97,13.839,2,1,3,1,1,12.482,12.482,14.029,1,1,"(1, 7) and (6, 8)",17.265,18.252,18.657,2,1,"(1, 5) and (5, 13)",16.137,16.137,17.505,1,1,"C, S",7.92,7.92,9.552,1,1,L,10.928,12.779,14.609,2,1,3,,,-1
R_2DP33a11PkSPHZ7,Default Response Set,,2015-03-29 19:38:01,2015-03-29 19:47:13,,,,,1,0,10,1.0,0.0,Safari iPad,8.0,iPad,768x1024,-1,,"Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4",1,1,1,1,12.508,12.508,13.845,1,1,1,Mostly Positive,,0,0,10.241,0,1,4,,1,13.62,13.62,15.24,1,1,"(1, 5)",8.221,8.221,18.705,1,1,Mostly Negative,7.1,7.1,10.476,1,1,7,1,5.342,21.809,31.279,3,1,"(3, 0)",1,3.981,28.512,29.709,2,1,"(1, 3) and (2, 2)",,1,7.848,16.146,35.394,2,1,"(1, 5)",14.564,14.564,18.069,1,1,S,10.724,10.724,13.608,1,1,S and V,1,11.458,11.458,16.949,1,1,F and H,,18.038,30.489,41.9,2,1,3,1,1,9.685,9.685,21.131,1,1,"(3, 9) and (6, 8)",14.311,14.311,15.842,1,1,"(1, 5) and (5, 13)",9.241,9.241,11.455,1,1,"K, S",7.478,7.478,10.125,1,1,T,15.447,46.512,49.46,4,1,8,,,-1
R_2vcyVB6pfayAvdc,Default Response Set,,2015-03-29 20:37:00,2015-03-29 20:44:29,,,,,1,0,5,1.0,0.0,Chrome,41.0.2272.104,Macintosh,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 Safari/537.36",1,1,1,1,4.177,46.256,47.914,4,1,1,Mostly Positive,,5.697,27.128,48.822,4,1,7,1,1,8.016,41.44,42.801,2,1,"(1, 5)",18.558,19.725,20.015,2,1,Mostly Positive,2.349,2.349,17.484,1,1,12,1,11.48,12.354,13.451,2,1,"(3, 6)",,8.146,29.561,33.352,2,1,"(0, 4) and (2, 2)",1,1,13.289,13.289,14.9,1,1,"(5, 13)",9.058,15.707,16.955,2,1,S,12.495,12.495,14.114,1,1,<em>Unsure</em>,1,8.686,8.686,11.441,1,1,F and H,,6.019,6.019,9.42,1,1,3,1,1,11.001,11.001,12.258,1,1,"(1, 7) and (3, 9)",14.114,14.114,15.066,1,1,"(4, 1) and (5, 13)",6.301,6.301,7.202,1,1,"C, K",6.822,7.955,10.413,2,1,T,1.95,1.95,5.529,1,1,3,,,-1
R_3oZ0n8fzhC8k48F,Default Response Set,,2015-03-29 21:50:10,2015-03-29 21:59:52,,,,,1,0,8,1.0,0.0,Firefox,37.0,Windows NT 6.1,1366x768,14.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0,1,1,1,1,11.048,11.048,13.927,1,1,1,Mostly Positive,,0,0,25.678,0,1,7,1,1,16.341,16.341,17.854,1,1,"(5, 13)",18.528,18.528,20.098,1,1,Mostly Positive,15.221,16.733,20.287,2,1,15,1,1.708,16.105,17.414,2,1,"(3, 6)",,16.13,16.13,17.57,1,1,"(1, 3) and (2, 2)",,1,7.682,7.682,10.095,1,1,"(5, 13)",14.944,14.944,15.928,1,1,S,37.118,37.118,38.375,1,1,S and V,1,18.646,18.646,21.511,1,1,C and H,1,17.085,18.02,19.664,2,1,4,1,1,30.724,30.724,32.092,1,1,"(1, 7) and (3, 9)",16.665,16.665,18.975,1,1,"(1, 5) and (5, 13)",17.858,17.858,19.231,1,1,"K, S",16.781,16.781,17.789,1,1,L,11.952,40.751,42.306,2,1,8,,,-1
R_2AQjjFWs50VdKHs,Default Response Set,,2015-03-29 22:12:32,2015-03-29 22:17:41,,,,,1,0,7,1.0,0.0,Firefox,36.0,Linux x86_64,1600x900,11.2.202,Browser,Mozilla/5.0 (X11; Linux x86_64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,9.444,10.611,23.789,2,1,1,Mostly Positive,,7.873,7.873,24.569,1,1,5,1,1,9.702,9.702,10.592,1,1,"(1, 5)",12.105,12.105,13.02,1,1,Mostly Positive,6.552,7.625,8.566,2,1,8,1,4.074,16.53,18.371,4,1,"(3, 6)",,13.104,13.104,14.454,1,1,"(1, 3) and (2, 2)",,1,4.823,4.823,6.05,1,1,"(5, 13)",12.282,12.282,13.454,1,1,<em>Unsure</em>,12.907,12.907,13.928,1,1,S and V,1,13.567,20.221,23.748,5,1,F and H,,8.413,9.224,12.406,2,1,3,1,1,8.121,17.054,18.325,4,1,"(1, 7) and (3, 9)",5.272,5.272,6.529,1,1,"(1, 5) and (4, 1)",9.875,9.875,11.515,1,1,"K, S",7.935,7.935,10.248,1,1,L,4.101,5.67,6.573,2,1,3,,,-1
R_2BkRNDLqoxiaFUt,Default Response Set,,2015-03-29 22:13:16,2015-03-29 22:23:02,,,,,1,0,8,1.0,0.0,Chrome,41.0.2272.101,Windows NT 5.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,11.787,11.787,13.002,1,1,1,Mostly Positive,,11.93,11.93,53.064,1,1,5,1,1,7.734,13.371,17.531,2,1,"(5, 13)",73.262,73.262,75.106,1,1,Mostly Positive,6.764,8.687,10.102,2,1,8,1,13.762,13.762,15.566,1,1,"(3, 6)",,10.388,10.388,11.429,1,1,"(1, 3) and (2, 2)",,1,9.366,9.366,10.299,1,1,"(5, 13)",13.824,13.824,14.707,1,1,S,14.679,14.679,15.519,1,1,S and V,1,12.673,12.673,15.784,1,1,F and H,,13.173,14.406,15.949,2,1,4,1,1,0.621,46.087,46.875,4,1,<em>Unsure</em>,3.803,20.703,21.711,3,1,<em>Unsure</em>,8.103,8.103,9.992,1,1,"K, S",9.185,63.665,64.368,4,1,T,15.449,16.864,17.876,2,1,15,,,-1
R_31RzRuyeNllDzny,Default Response Set,,2015-03-29 22:54:17,2015-03-29 23:02:26,,,,,1,0,13,1.0,0.0,Firefox,36.0,Windows NT 6.3,1600x900,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,2.073,30.681,32.775,6,1,1,Mostly Positive,,14.282,64.907,108.73,2,1,4,,1,9.005,12.598,13.35,2,1,"(4, 1)",8.747,8.747,10.215,1,1,Mostly Positive,9.099,11.211,12.503,2,1,7,1,7.568,7.568,8.837,1,1,"(3, 6)",,6.566,20.076,22.698,2,1,"(1, 3) and (2, 2)",,1,9.281,9.281,10.285,1,1,"(5, 13)",6.207,6.207,7.287,1,1,S,10.68,10.68,11.686,1,1,S and V,1,3.694,51.112,52.895,2,1,F and H,,8.88,10.213,11.902,2,1,2,1,1,10.163,10.163,13.273,1,1,"(3, 9) and (6, 8)",9.117,9.117,10.05,1,1,"(1, 5) and (5, 13)",9.783,9.783,10.825,1,1,"K, S",8.254,8.254,9.53,1,1,O,8.964,16.736,18.09,2,1,2,,,-1
R_2PtBRKHLXdllcwY,Default Response Set,,2015-03-30 00:28:44,2015-03-30 00:59:19,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 5.1,1360x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,31.66,104.615,108.082,4,1,1,Mostly Positive,,22.09,111.366,116.631,4,1,7,1,1,60.891,150.65,152.301,2,1,"(4, 1)",45.403,45.403,46.557,1,1,Mostly Positive,72.527,85.311,101.663,3,1,13,1,15.801,74.464,77.337,13,1,"(3, 6)",,14.306,29.327,36.138,5,1,"(1, 3) and (2, 2)",,1,17.405,43.121,52.65,5,1,"(4, 1)",20.762,58.318,91.663,9,1,S,56.144,62.676,70.375,5,1,S and V,1,10.603,55.9,58.188,5,1,F and H,,11.779,100.475,101.617,3,1,5,1,1,26.644,39.958,41.567,4,1,"(3, 9) and (6, 8)",46.814,50.325,51.221,3,1,"(1, 5) and (4, 1)",68.028,68.028,90.948,1,1,"C, S",114.421,208.733,210.63,8,1,O,13.255,223.166,224.492,3,1,8,,,-1
R_2wjCYTiFfvLImN4,Default Response Set,,2015-03-30 03:24:42,2015-03-30 03:30:19,,,,,1,0,8,1.0,0.0,Firefox,36.0,Windows NT 6.1,1440x900,16.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,8.154,18.898,20.146,3,1,1,Mostly Positive,,5.791,5.791,16.414,1,1,7,1,1,6.769,7.784,21.229,2,1,"(5, 13)",3.874,3.874,6.236,1,1,Mostly Positive,16.561,18.913,20.344,2,1,13,1,7.815,7.815,9.213,1,1,"(3, 6)",,14.859,14.859,18.241,1,1,"(1, 3) and (2, 2)",,1,4.122,4.122,4.869,1,1,"(5, 13)",4.165,4.165,4.194,1,1,S,7.995,7.995,10.149,1,1,S and V,1,7.869,8.56,13.839,2,1,F and H,,7.903,14.987,17.024,5,1,4,1,1,3.689,3.689,13.632,1,1,"(1, 7) and (3, 9)",8.096,8.096,14.218,1,1,"(4, 1) and (5, 13)",13.521,14.963,17.285,2,1,"C, K",7.107,7.107,8.794,1,1,O,3.795,4.97,7.304,2,1,5,,,-1
R_e8oohE1nFNEFmBL,Default Response Set,,2015-03-30 03:35:57,2015-03-30 03:42:39,,,,,1,0,10,1.0,0.0,Safari,5.1.7,Windows NT 6.1,1366x768,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",1,1,1,1,9.02,9.02,10.51,1,1,1,Mostly Positive,,15.495,15.495,16.41,1,1,8,1,1,15.644,15.644,17.055,1,1,"(5, 13)",11.076,11.076,12.367,1,1,Mostly Positive,19.764,19.764,21.566,1,1,16,1,9.71,23.317,29.648,3,1,"(3, 6)",,11.261,11.261,12.256,1,1,"(1, 3) and (2, 2)",,1,14.916,14.916,15.904,1,1,"(5, 13)",8.021,8.021,9.129,1,1,S,5.89,5.89,6.87,1,1,S and V,1,8.257,8.257,9.651,1,1,F and H,,11.951,11.951,22.897,1,1,3,1,1,9.892,9.892,11.199,1,1,"(3, 9) and (6, 8)",10.585,10.585,11.66,1,1,"(1, 5) and (5, 13)",6.432,6.432,7.404,1,1,"K, S",10.232,10.232,11.332,1,1,L,10.843,10.843,11.997,1,1,3,,,-1
R_ODJJfKMZrYxVeVP,Default Response Set,,2015-03-30 04:24:54,2015-03-30 04:33:52,,,,,1,0,6,1.0,0.0,Chrome,28.0.1485.0,Linux i686,1440x900,11.2.202,Browser,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1485.0 Safari/537.36",1,1,1,1,4.475,16.258,18.907,2,1,1,Mostly Positive,,2.722,2.722,5.43,1,1,6,1,1,16.439,16.439,17.833,1,1,"(5, 13)",16.649,16.649,17.577,1,1,Mostly Negative,15.554,19.468,20.57,2,1,8,1,1.113,1.113,2.668,1,1,"(3, 6)",,10.094,10.094,11.193,1,1,"(1, 3) and (2, 2)",,1,8.544,8.544,9.788,1,1,"(5, 13)",16.258,16.258,17.347,1,1,<em>Unsure</em>,13.354,13.354,15.267,1,1,S and V,1,3.16,63.693,69.037,5,1,F and H,,6.729,25.48,36.491,3,1,3,1,1,3.707,22.186,23.722,3,1,"(1, 7) and (6, 8)",9.042,9.042,10.822,1,1,"(1, 5) and (5, 13)",11.609,11.609,12.791,1,1,"C, K",15.711,15.711,17.15,1,1,L,25.269,25.269,26.757,1,1,5,,,-1
R_1mDHo9RsMOOBEP4,Default Response Set,,2015-03-30 04:27:13,2015-03-30 04:38:29,,,,,1,0,10,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,11.005,11.005,12.686,1,1,1,Mostly Positive,,21.228,21.228,57.331,1,1,5,1,1,5.451,5.451,6.828,1,1,"(4, 1)",6.328,6.328,7.766,1,1,Mostly Positive,2.797,9.306,10.715,2,1,8,1,9.472,9.472,12.155,1,1,"(3, 6)",,10.099,10.099,16.23,1,1,"(1, 3) and (2, 2)",,1,19.499,19.499,20.571,1,1,"(1, 5)",4.693,4.693,5.861,1,1,S,40.783,40.783,41.855,1,1,K and V,1,12.192,12.192,29.781,1,1,C and H,1,6.851,40.444,41.521,5,1,5,1,1,14.989,14.989,16.455,1,1,"(1, 7) and (6, 8)",8.194,8.194,9.199,1,1,"(1, 5) and (5, 13)",6.236,6.236,7.333,1,1,"K, S",19.165,19.165,20.337,1,1,O,2.143,15.705,16.747,2,1,16,,,-1
R_08l6irxVFTV34o9,Default Response Set,,2015-03-30 04:56:36,2015-03-30 05:03:51,,,,,1,0,12,1.0,0.0,Safari,6.2.4,Macintosh,1280x800,17.0.0,Browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/600.4.10 (KHTML, like Gecko) Version/6.2.4 Safari/537.85.13",1,1,1,1,10.113,10.113,14.831,1,1,1,Mostly Positive,,22.686,22.686,54.323,1,1,5,1,1,17.657,17.657,18.91,1,1,"(4, 1)",9.974,9.974,10.604,1,1,Mostly Positive,8.687,8.687,12.369,1,1,8,1,9.363,9.363,10.945,1,1,"(3, 6)",,14.201,14.201,17.311,1,1,"(1, 3) and (2, 2)",,1,7.014,7.014,8.115,1,1,"(1, 5)",8.594,8.594,9.704,1,1,S,17.443,17.443,18.425,1,1,S and V,1,7.156,24.347,27.257,2,1,F and H,,12.162,12.162,13.012,1,1,3,1,1,12.78,12.78,14.442,1,1,"(3, 9) and (6, 8)",12.633,12.633,18.615,1,1,"(4, 1) and (5, 13)",8.104,8.104,10.526,1,1,"K, S",17.264,17.264,18.277,1,1,O,11.086,13.09,13.616,2,1,5,,,-1
R_vdgH1XYLyq42dJT,Default Response Set,,2015-03-30 05:22:56,2015-03-30 05:30:00,,,,,1,0,6,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,10.735,20.845,23.356,3,1,1,Mostly Positive,,1.126,5.236,8.865,2,1,5,1,1,6.75,6.75,9.194,1,1,"(5, 13)",5.698,5.698,6.829,1,1,Mostly Negative,7.863,12.744,13.836,2,1,8,1,5.531,7.138,10.351,2,1,"(3, 6)",,12.858,18.403,20.974,3,1,"(1, 3) and (2, 2)",,1,16.152,16.152,19.379,1,1,"(4, 1)",7.436,7.436,9.25,1,1,C,5.739,5.739,7.207,1,1,S and V,1,5.604,9.256,11.968,3,1,F and H,,10.194,19.222,20.566,3,1,3,1,1,8.34,8.34,9.847,1,1,"(1, 7) and (3, 9)",20.99,20.99,22.386,1,1,"(1, 5) and (4, 1)",5.289,5.289,7.296,1,1,"K, S",5.919,5.919,7.084,1,1,L,5.441,9.302,10.501,2,1,11,,,-1
R_2cvIrspY1QTBEMs,Default Response Set,,2015-03-30 05:52:36,2015-03-30 06:00:53,,,,,1,0,13,1.0,0.0,Chrome,40.0.2206.0,Windows NT 6.3,1280x1024,16.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2206.0 Safari/537.36",1,1,1,1,11.98,103.308,105.042,2,1,1,Mostly Positive,,5.814,40.146,42.074,2,1,4,,1,7.036,7.036,8.081,1,1,"(4, 1)",11.868,12.068,13.104,2,1,Mostly Positive,11.481,13.3,20.049,2,1,7,1,12.816,12.816,13.837,1,1,"(3, 6)",,2.378,12.674,14.051,3,1,"(1, 3) and (2, 2)",,1,16.417,16.417,17.29,1,1,"(1, 5)",7.864,7.864,8.805,1,1,S,8.348,8.348,10.336,1,1,S and V,1,4.263,39.063,40.067,5,1,F and H,,2.33,22.907,25.567,5,1,3,1,1,9.515,19.611,20.552,3,1,"(3, 9) and (6, 8)",9.91,10.518,11.818,2,1,"(1, 5) and (5, 13)",6.188,6.188,7.65,1,1,"K, S",10.934,11.254,12.235,2,1,L,21.058,22.391,23.31,2,1,4,,,-1
R_3ps7omcOqeLSz1d,Default Response Set,,2015-03-30 06:11:07,2015-03-30 06:16:29,,,,,1,0,5,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.3,1920x1080,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,3.484,3.484,4.952,1,1,1,Mostly Positive,,0,0,10.631,0,1,4,,1,12.271,12.271,13.792,1,1,"(4, 1)",7.693,7.693,8.619,1,1,<em>Unsure</em>,4.413,6.037,7.006,2,1,5,1,9.338,25.708,26.748,2,1,"(3, 0)",1,7.789,7.789,9.243,1,1,"(1, 3) and (2, 2)",,1,8.306,8.306,12.004,1,1,"(5, 13)",9.71,9.71,11.653,1,1,K,11.061,11.061,12.705,1,1,S and V,1,1.182,16.682,24.409,3,1,C and H,1,5.211,6.915,12.011,2,1,2,1,1,13.627,13.627,15.607,1,1,"(3, 9) and (6, 8)",6.304,6.304,7.616,1,1,"(1, 5) and (4, 1)",13.158,13.158,14.286,1,1,"C, K",5.275,5.275,11.033,1,1,L,5.451,6.572,7.707,2,1,2,,,-1
R_2vZWlc0fU8wzEv3,Default Response Set,,2015-03-30 06:54:28,2015-03-30 07:00:29,,,,,1,0,5,1.0,0.0,Firefox,36.0,Windows NT 5.1,1440x900,17.0.0,,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,9.968,30.259,31.856,3,1,1,Mostly Positive,,8.718,18.307,22.615,4,1,5,1,1,14.771,14.771,16.747,1,1,"(1, 5)",8.869,8.869,10.552,1,1,Mostly Negative,12.032,19.503,21.434,2,1,5,1,12.361,12.361,14.634,1,1,"(3, 6)",,18.601,18.601,20.758,1,1,"(1, 3) and (2, 2)",,1,8.107,8.107,9.22,1,1,"(5, 13)",7.672,7.672,9.36,1,1,K,7.522,7.522,9.027,1,1,S and V,1,9.365,9.365,15.745,1,1,C and H,1,6.847,8.015,13.687,2,1,2,1,1,12.487,12.487,13.619,1,1,"(3, 9) and (6, 8)",8.754,8.754,10.341,1,1,"(1, 5) and (4, 1)",7.768,7.768,8.969,1,1,"C, S",12.618,12.618,14.467,1,1,L,4.96,6.544,8.024,2,1,4,,,-1
R_BV2qAJ3bn7CSTKN,Default Response Set,,2015-03-30 06:48:39,2015-03-30 07:03:48,,,,,1,0,11,1.0,0.0,Firefox,36.0,Macintosh,1920x1200,16.0.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,10.884,10.884,19.027,1,1,1,Mostly Positive,,8.098,26.543,69.619,2,1,9,1,1,10.639,10.639,12.16,1,1,"(4, 1)",9.632,9.632,10.855,1,1,Mostly Positive,12.801,14.657,15.691,2,1,15,1,10.12,124.093,125.634,3,1,"(3, 6)",,9.187,9.187,10.674,1,1,"(1, 3) and (2, 2)",,1,6.71,6.71,8.668,1,1,"(5, 13)",15.587,15.587,16.689,1,1,S,8.112,8.112,9.856,1,1,S and V,1,18.167,18.167,19.122,1,1,F and H,,8.714,9.581,14.865,2,1,3,1,1,57.296,57.296,58.389,1,1,"(3, 9) and (6, 8)",12.054,12.054,13.257,1,1,"(1, 5) and (5, 13)",9.482,9.482,10.796,1,1,"K, S",8.964,8.964,10.224,1,1,L,3.569,4.357,5.334,2,1,3,,,-1
R_2zvfQLv3r9lwJrx,Default Response Set,,2015-03-30 07:30:26,2015-03-30 07:39:12,,,,,1,0,7,1.0,0.0,Firefox,36.0,Windows NT 6.1,1147x645,16.0.0,Browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,1,1,1,1,8.875,8.875,12.392,1,1,1,Mostly Positive,,4.267,31.625,35.601,2,1,3,1,1,12.221,31.976,33.496,2,1,"(5, 13)",19.76,19.76,21.161,1,1,Mostly Positive,5.302,17.905,18.954,4,1,7,1,15.742,15.742,17.187,1,1,"(3, 6)",,10.306,10.306,11.558,1,1,"(0, 4) and (1, 3)",1,1,11.198,11.198,12.101,1,1,"(5, 13)",10.164,11.359,11.877,2,1,<em>Unsure</em>,5.794,33.913,34.786,3,1,S and V,1,8.454,8.454,9.694,1,1,F and H,,5.538,24.316,35.082,5,1,3,1,1,16.52,16.52,17.478,1,1,"(3, 9) and (6, 8)",8.685,8.685,9.82,1,1,"(1, 5) and (4, 1)",16.774,16.774,18.102,1,1,"C, S",7.638,8.895,9.385,2,1,L,18.755,21.26,22.277,2,1,15,,,-1
R_2rkJIDVtgZM3rm5,Default Response Set,,2015-03-30 08:10:35,2015-03-30 08:19:03,,,,,1,0,7,1.0,0.0,Chrome,41.0.2272.101,Windows NT 6.1,1600x900,17.0.0,Browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36",1,1,1,1,28.772,28.772,30.635,1,1,1,Mostly Positive,,32.626,65.958,69.682,2,1,4,,1,36.629,36.629,38.576,1,1,"(4, 1)",15.411,15.411,16.622,1,1,Mostly Positive,2.232,10.355,25.668,3,1,3,1,9.909,9.909,12.129,1,1,"(3, 6)",,16.15,48.799,53.249,2,1,"(1, 3) and (2, 2)",,1,4.753,4.753,5.784,1,1,"(5, 13)",3.352,3.352,4.644,1,1,<em>Unsure</em>,11.015,11.015,11.988,1,1,S and V,1,9.609,9.609,25.382,1,1,C and H,1,28.12,28.12,29.78,1,1,5,1,1,18.154,18.154,19.601,1,1,"(3, 9) and (6, 8)",5.115,5.115,6.09,1,1,"(1, 5) and (4, 1)",4.708,4.708,5.644,1,1,"C, S",10.087,10.087,11.109,1,1,L,7.499,7.499,9.165,1,1,6,,,-1
